FirstMealTime,SecondMealTime,ThirdMealTime,
0.05263976829334339,0.7721689257115899,0.8302943089587448,
0.02432166713868407,0.29712914801622803,0.9656163066439488,
0.1995987845305412,0.14258068842000302,0.7336839926476895,
0.6100034889745675,0.4248457098992986,0.6358983439781448,
0.5371432063168297,0.8095287825159734,0.8519064690219801,
0.7706892875373808,0.06306571842682945,0.933834300933505,
0.053379290619662775,0.5833576360589473,0.7701598494795839,
0.2567330790668163,0.288056093460767,0.9007485898752501,
0.08704224986398663,0.657064369304488,0.8680936376412155,
0.14854579288304903,0.3555983529814638,0.9982834274763854,
0.5482055669179563,0.7554445139283948,0.8453338778797597,
0.5089653904102804,0.021503296621374162,0.9504357750840144,
0.2885826594900263,0.4205354981275171,0.8466608499127202,
0.6492080419581177,0.3748008498664604,0.467663631640235,
0.5083194403369518,0.8308784724970759,0.8945448171046971,
0.12984709878531664,0.7911354419730113,0.5115945678307428,
0.717350369438705,0.6785356387797095,0.902886394407644,
0.7507832349316452,0.4271952502450558,0.9301873273162166,
0.011167848724566352,0.40588597150496797,0.8870941753760173,
0.09714294090770834,0.22456045372744812,0.5767025959370252,
0.17687830223247025,0.19011777097838295,0.89529388678074,
0.485495645821664,0.5098168150462928,0.9185698791192561,
0.004271388668761727,0.8848558616073635,0.6280910712198449,
0.3944880354539382,0.6467510478987217,0.9918604165696867,
0.411150310048846,0.8321987132813065,0.6158454417050363,
0.015615932444606618,0.44892803701050815,0.6736908655137465,
0.12975948918009161,0.5522642243776474,0.8402887304192478,
0.09179621688078347,0.5214592638393395,0.3031544571866056,
0.0016328105351458395,0.4590656845829203,0.8876462929372188,
0.5259203491404238,0.6690499948965891,0.2537824212964515,
0.13501947334455208,0.8901815985189299,0.9408559773416304,
0.009969504841309257,0.4183499833331361,0.45001138046449607,
0.14222740351939026,0.41567221881813066,0.8462326057856829,
0.2623884579812014,0.6954756226455504,0.848303844628793,
0.391633173842982,0.5772545388226293,0.8197714579717742,
0.15141566061651948,0.8068722610078715,0.974920291518799,
0.23601794796557762,0.8180237979342421,0.5552366734483798,
0.15464151066342502,0.2518683815313533,0.641736595805289,
0.12951242908351018,0.5961197456934063,0.466652514865909,
0.16157255870175274,0.7053310177242347,0.6093521516253962,
0.2404428380489316,0.6806251355424703,0.6026275432148464,
0.3624075244194071,0.5131859155129493,0.9015617160259495,
0.051386606996413696,0.46190415101672444,0.5155855952725263,
0.22349662044460789,0.9023307647119999,0.7150006389617236,
0.1906362841347115,0.7089753930829767,0.8136596943605319,
0.06421036295127697,0.6606410114139936,0.4673740875881473,
0.12033557833876805,0.779273822233333,0.9100252620079183,
0.11107113002403723,0.3378659042677014,0.9518094153683327,
0.05048460861491577,0.41021924429184325,0.9982603350398069,
0.17501239395910498,0.3185605863684979,0.4947179894247042,
0.6552471376460601,0.4170596959272894,0.7666569594254469,
0.02292768463088545,0.4180076191349925,0.5362463441892246,
0.624974662822395,0.8201686869977011,0.9678882487546284,
0.42308318671092776,0.5791780954110755,0.8025948366332001,
0.3121486788366951,0.44192166323339577,0.9661342425343001,
0.7707240008446627,0.4169820136595364,0.9217785829450454,
0.033732176698291615,0.696561985240233,0.6149473891301879,
0.34551826224422777,0.1851270094839112,0.8158731927783572,
0.03576966454978842,0.07674663764900891,0.9294012066374356,
0.5563154918493116,0.17076927420473362,0.7324494822285955,
0.047314235467176564,0.27552584340128566,0.9126702418534425,
0.06525984513215365,0.7936684232925745,0.6444651039856732,
0.26912729058774143,0.20913353242796853,0.8628306831356478,
0.11399306654498059,0.7986975501024967,0.9496005051162677,
0.16745756979615878,0.7725505799861732,0.9742885089312289,
0.2463347979711445,0.793926123054203,0.7559179937124935,
0.28751070016513536,0.4851064114051171,0.7877420935736151,
0.2556350133499153,0.29650607626839304,0.7790539969122239,
0.12126851990634915,0.731120621198802,0.6396278203692743,
0.3300931408196515,0.5735074961884391,0.9726567820918011,
0.12679285531773404,0.49430604302848236,0.6559143485896707,
0.41694916569383034,0.8797468292887346,0.6566936510263489,
0.1844705378611425,0.24164778363934683,0.8621573721840645,
0.3112892598140761,0.21695224813500844,0.6108660993111044,
0.28763733915076944,0.5252148644577619,0.922599179726446,
0.06906249621715807,0.8189652032955186,0.5689847078404289,
0.2944029694633268,0.2917135545625054,0.912530692584876,
0.13845127949175856,0.6908734494671196,0.6126750486340038,
0.14848850195415073,0.8709537209447146,0.9382199063082228,
0.2932072194594392,0.3890056474476503,0.7478936237624098,
0.6977844477407881,0.8266018901386528,0.6699674868831047,
0.2790965222449504,0.41705463818877,0.8506601222944373,
0.2980793792625055,0.4986852505082726,0.7094858931718054,
0.05530627340068562,0.8985186581845435,0.6372338956861069,
0.34066652906131784,0.4510863318692833,0.6846058331063554,
0.01600776432866465,0.5745347402204657,0.8153067959847464,
0.2828455071317996,0.5216655096224914,0.8097680643808943,
0.18208635262612047,0.6615276220242458,0.8823912145031345,
0.28002858445877477,0.5108469709722181,0.9909881936936779,
0.3790261131063522,0.9873237377999677,0.6387108239794005,
0.12680474129830657,0.45511859038482255,0.938877011509005,
0.12419209690910638,0.4420405649932995,0.8570555458368962,
0.1212731682504861,0.3178114343396471,0.7864865703884453,
0.30036401905412646,0.34545991001523535,0.677131704976355,
0.34911132118637306,0.7575703840217001,0.9944786446765805,
0.008543075159358593,0.5113577378264054,0.7365021428992407,
0.2856758833797225,0.4685908614684755,0.4891262513327802,
0.24609561466061278,0.6157730049116927,0.6520079287176158,
0.05555157087309509,0.28044577493753803,0.8763762670319731,
0.34015718697515007,0.33119012904970513,0.9598905055653053,
0.23155487398014335,0.6942817838484617,0.7098528023882839,
0.009985696070919129,0.8502549569587284,0.9530647171246739,
0.15252498027418002,0.5335516318122905,0.8227803319979526,
0.03202359775133148,0.3764165260190077,0.878136205593176,
0.37942595589934003,0.5059124505002197,0.6513930617678264,
0.12188115036049055,0.6464272070142544,0.8211778359131108,
0.1655564329593625,0.7039921263899837,0.7357312545094056,
0.2938835244658786,0.6096420829324626,0.8724772487820209,
0.03380626945862074,0.3831628480308732,0.985730005795828,
0.1490166518505035,0.5524433381050536,0.8107307507198845,
0.13409197450795032,0.24608819563510492,0.7188187072127187,
0.03912980585086346,0.682711120165254,0.5662241469774418,
0.48548381426810877,0.6713120694999856,0.2724772274465982,
0.19159798213376295,0.4141882017265524,0.4686290047896594,
0.03883732126236815,0.21891124811361418,0.7365491343978732,
0.12040105174587958,0.4247536359361338,0.8851468225635946,
0.08072173677947243,0.5115637797029348,0.7676011434694207,
0.09840062343451228,0.6738008898679235,0.9436137217096819,
0.09438679753841878,0.7361911649250666,0.5064835617446204,
0.21489724897220008,0.8633815087821226,0.9025480273384782,
0.1790290662077951,0.4802531806353661,0.43037438375153503,
0.12990226983963282,0.7056551725386686,0.720133010262285,
0.3406831722934254,0.2760609646103237,0.8653014154804014,
0.421467036903418,0.726857749489058,0.9984140633277494,
0.5707980765946717,0.2409631205553881,0.8068711986312257,
0.09871757267238485,0.7937090828525131,0.8602891852654996,
0.1353056209029799,0.8381325109705499,0.9399075920154499,
0.09785001918601677,0.6504683477703173,0.6179493661650719,
0.09236556745760877,0.1526280005002,0.7859842207209529,
0.19089451598532794,0.2259873273415759,0.890221187409309,
0.433093057062824,0.06287051514486564,0.7326961626236531,
0.25179872264984987,0.8987086641576507,0.9945613625286637,
0.2049468000945815,0.2215643641826325,0.8626796841684518,
0.7209740056774229,0.13055534309420017,0.6052256609144165,
0.15502567085190228,0.2636516823653264,0.6429506239426038,
0.0608294033504441,0.24688787599641657,0.7007109955403865,
0.11224646142645632,0.8161285762189922,0.86030864202772,
0.05885634899586211,0.48815413742416697,0.7448909604838475,
0.23636353232568605,0.5250218905720029,0.4668561141156273,
0.13798187792195402,0.4799394320664812,0.598529885904119,
0.02879988709200001,0.0629400953098974,0.6394820778506022,
0.3891129729885279,0.5615477558379601,0.8243534849990322,
0.30098383085717945,0.24418550983986645,0.9747556907217186,
0.22371528810393404,0.3188063773467754,0.6178484202716726,
0.5911976790769111,0.17514214561135077,0.5281225395925303,
0.1526906351319801,0.29888022863400243,0.31483831322043115,
0.22520317256890993,0.5200294929340262,0.9921595131049278,
0.014586739370925231,0.40084193071319674,0.6029620412811724,
0.26061465630789826,0.22367852281966863,0.5540385579826507,
0.38961263244276134,0.3546101145062003,0.6234048050092801,
0.04320581389253724,0.3904649367774388,0.7512005461772839,
0.14133466053434765,0.2962950599258219,0.5985118067088665,
0.20847181845858312,0.6812125954663885,0.9338991613334073,
0.5289906913794707,0.1957173260102941,0.7417430912798674,
0.032740856210849476,0.3090566821663124,0.536180559330318,
0.3452280066919696,0.741792992283449,0.15909740956298787,
0.48221430578207075,0.25189785871539666,0.9853092979777097,
0.17120519374708354,0.7115209024356907,0.9942818049472615,
0.23411381812943144,0.6102917356808104,0.9959641288581652,
0.12588735922267683,0.6650438814614636,0.8805389609603856,
0.14353754285617348,0.885327652443276,0.47241759164095076,
0.1862984944555577,0.20331783294864805,0.7562049797778893,
0.2187927839978586,0.49770459855488414,0.7152694839761886,
0.0785968141400276,0.8411845890833537,0.39438830267904845,
0.6877456615852782,0.6421418488924611,0.9645719777758979,
0.2219716571648072,0.45644133140615994,0.617135491911447,
0.057392355208415874,0.32338960294259733,0.9819164385677295,
0.17311511790830572,0.20308127998735837,0.31919108901780685,
0.1843288836077147,0.45881870949645837,0.8178362450437437,
0.4065694595108925,0.5738410616138505,0.9214043659961013,
0.24690147794273506,0.29841169146001495,0.3811715192197787,
0.068111761711602,0.10898710254652405,0.6294978392864239,
0.6707130818502991,0.20047737245523709,0.69933507560449,
0.25391586931773646,0.5759662987197307,0.6255833940233513,
0.299315638047773,0.5299909573351778,0.5914621055783905,
0.05193489403078905,0.6041734031591942,0.7546022270786277,
0.43832738930630183,0.7869976222354071,0.8806938333067228,
0.6824287259982684,0.5275835902201506,0.8964775916477439,
0.002010087915181235,0.922353887573789,0.23959958251035127,
0.6977238987390357,0.133303343201692,0.961477419345474,
0.4396357838179689,0.31408485823122356,0.9126716278796575,
0.27220714228993387,0.5180543962974852,0.6700796893362042,
0.07006274017345686,0.7819119827615882,0.7189721114833888,
0.3485067997513061,0.2032431626631799,0.9718996847257361,
0.26301028802308807,0.8206025764182044,0.3627905125741388,
0.21905325207365897,0.3890738311462087,0.6165416953708368,
0.2659249662906776,0.08399571533177531,0.8035134288736381,
0.2382887834961675,0.2515883064625601,0.9828261339876336,
0.23840712991733978,0.5914731822680345,0.9514318045256714,
0.028775177270130327,0.6975372294872889,0.9701100632362694,
0.2316458559767287,0.22585685463611244,0.7395919108271427,
0.39585115630864315,0.10251858615393436,0.4513203672036489,
0.029826236720318967,0.37371197921676885,0.9949401199725155,
0.43363550063716744,0.3455227791829191,0.7694218376740386,
0.23221868815285904,0.4473777727099421,0.8472112841797114,
0.11655033296283958,0.4615596378134109,0.9123107271913695,
0.05970574871017844,0.8463997713636379,0.7603104646562668,
0.4289201633852703,0.7223233604772337,0.6035356248665102,
0.04898370525864009,0.4220670668923802,0.5809819917784091,
0.19622056372779836,0.5516965830716636,0.8475458001390427,
0.3768358478699166,0.7187452440487293,0.9870063035229758,
0.37031796071784434,0.6736755189101234,0.7116285684152593,
0.29405974357721554,0.5644450627748376,0.8349710197596025,
0.553357372722904,0.7459179091455426,0.9352350716845179,
0.10297266588806392,0.4190797250195212,0.7610751241588801,
0.3903425801049874,0.5618885936459357,0.5744693523402571,
0.28709325684026776,0.48558956264604214,0.7757125360757764,
0.3563560512763119,0.6349914628001538,0.9307173930045168,
0.021326324402225413,0.3974148848341042,0.30589803267928595,
0.04558767019150418,0.4773484847196564,0.7309650443497112,
0.6174546197247237,0.36962540314987413,0.9682613241064792,
0.20936217366628937,0.5407575128339331,0.6891677108718289,
0.03878205241701772,0.8724946841943811,0.48362764415990517,
0.1110375584502733,0.6163482312538179,0.8184303409478886,
0.29704453482276955,0.3155687426790624,0.9153934371084304,
0.22128350239096928,0.4713165559936461,0.8156584817381496,
0.20148009051966514,0.6936827360352916,0.9850326729512782,
0.3584164862039925,0.18540221188847997,0.5700053449749056,
0.39600324755529764,0.8327355320963354,0.38758873881516387,
0.11327713767730195,0.7450262452499788,0.900656155668576,
0.6936464396530754,0.15584676518966206,0.7533214916314491,
0.41081374890502603,0.33203218304503535,0.9091002689963338,
0.011489955065695431,0.5149225690110625,0.5068033438047713,
0.2931049619989346,0.15688121890406442,0.4339833821234654,
0.3709739616877844,0.6157975171727353,0.4084286996812111,
0.10377371248969366,0.8695460979283647,0.8072162562443296,
0.3343771195405901,0.5244567382155656,0.7758935113668202,
0.5470462316012107,0.2186828502951608,0.9652745364683984,
0.3800659260119683,0.5389680841312372,0.9252277004787564,
0.09290004009155307,0.3176043062069209,0.9085175794251295,
0.4221849966655308,0.09001981126597183,0.5496593989107341,
0.007676870918399513,0.45184959328289,0.7965300989729188,
0.039774456246676894,0.5881281657621689,0.7933388074635482,
0.39396346895667467,0.9144305140121184,0.8581228844793238,
0.08749988141465045,0.21977509963024855,0.3484029190153314,
0.0608542104396234,0.5848908224325775,0.7850322278326705,
0.4107665062773628,0.8170636808547566,0.685745876574587,
0.3647047041979996,0.690712119436773,0.813434123408989,
0.16096983539506762,0.5686711582290065,0.3535770608260899,
0.05937449354278965,0.8035356780412424,0.8292475246402191,
0.06504914577393035,0.30055209003935845,0.7107492125947927,
0.5235636212890695,0.3457011079835668,0.8288947470809459,
0.2272051405764841,0.5643377024488865,0.6054449481402882,
0.8249705832055201,0.7481915106056021,0.6590968136650692,
0.20620295286911652,0.31878130989694503,0.5210421548193191,
0.36772204318816043,0.7504724695508957,0.8979738299998572,
0.3399358308341764,0.3004697350601211,0.5865733191487226,
0.41316969982093465,0.38461839460021124,0.9421653449249938,
0.32215792243098473,0.5704059724813659,0.8382940845974928,
0.08586459553110631,0.3509569832535781,0.4915153839302524,
0.16937437178595136,0.5749216663530807,0.5166834872009977,
0.16651738716594106,0.9674508661694436,0.7049638611137212,
0.4783333689085043,0.3450859115424204,0.9117686715711175,
0.39704214152257344,0.3227687291525376,0.7920659196144195,
0.238308086344469,0.5358559744445114,0.5777059915809754,
0.06029455725482731,0.5639219862152777,0.9826447822167608,
0.16854462716041857,0.44196252990595036,0.6597857804968467,
0.6358324943108481,0.6386827109025672,0.9835279724953482,
0.6504156469790786,0.6018520421276046,0.8798432368848923,
0.07039290191371675,0.038343099658669826,0.5233472429331282,
0.09509701630083225,0.5322635569334995,0.4655483925170065,
0.18324789730113797,0.568076772883607,0.39596023913521006,
0.45002445089815607,0.6608819153549347,0.8686279938168934,
0.12484717752027123,0.6894654779990199,0.5628851253023038,
0.21937840224801863,0.4078675312804788,0.8267295006303778,
0.42809262926792624,0.845902767431239,0.4274902356926219,
0.23294878300249408,0.8720450212255355,0.863743073855299,
0.16563985529823286,0.11614183951513032,0.6842109527415845,
0.29293824987714895,0.6375149852063073,0.9953180122147824,
0.18439587222325707,0.3393703794915029,0.813790017560964,
0.18624978933698494,0.8080433310979321,0.9280896320052519,
0.38171466303504975,0.2807613890250648,0.8497140409613427,
0.008845523250835359,0.6747057822124066,0.9155538954644733,
0.17497673681148132,0.639964862359871,0.8140878772238846,
0.2825494560395804,0.203820700764351,0.9997618368840282,
0.6289074791954589,0.1653555444801605,0.6368027110279754,
0.423377315335438,0.43477757042372955,0.7868940100062075,
0.5548735891257837,0.29257812978083364,0.852249233106071,
0.1240852123151309,0.26719299873402413,0.7687561681526414,
0.20663809804764835,0.23605920474394826,0.9552935022463088,
0.6670489743385701,0.4674187673919951,0.9159273362519582,
0.05628792661548001,0.05343249896399153,0.4951557881442853,
0.2922961290714973,0.47969698486052575,0.6644934797895197,
0.009612397715359971,0.8123606879589156,0.7154414713337249,
0.6059950660713201,0.7932715487220013,0.8819801267089301,
0.34369912822948606,0.21718637977956542,0.9492453295934873,
0.653374268130835,0.08451386846929008,0.802125176858425,
0.3790373511017655,0.6618854155182546,0.9546404562450937,
0.12963186553844303,0.7755098075563991,0.9488410390451282,
0.5516006323178085,0.5692349477529185,0.6312812111195957,
0.028968791451107832,0.7115043071298611,0.9963412614376471,
0.03418567523839083,0.7597843080666791,0.5498030951628092,
0.33274976734402434,0.5471526951750924,0.7291836337561762,
0.025990958622327105,0.3359555399356985,0.6507545961399408,
0.14364543965959684,0.4825220642014238,0.9467379840101677,
0.1262431631633238,0.6919967783339367,0.6504213331292465,
0.11168256651302527,0.7664353277539888,0.5520739348012406,
0.3432451572154527,0.4500521048389261,0.7407918001050349,
0.09395205966468037,0.8531738200489993,0.5632999400359561,
0.11457932554762133,0.7372596640877827,0.8018723442586004,
0.19278014107331204,0.21906600043662552,0.5743781241568732,
0.05256894301547401,0.4341529745662867,0.5628869212987632,
0.09681282564782716,0.8207280607540431,0.7568565349179723,
0.26496596336086625,0.3253975456266956,0.8509415816255101,
0.04092644578929462,0.5711345418366919,0.9499706566492564,
0.20749331750186714,0.7115015121485044,0.8589091444890049,
0.24288527551524117,0.4422936830403714,0.6906102929202466,
0.259931249819041,0.5801742084077365,0.8656880125168445,
0.3124393289669917,0.15589722294618347,0.9717937841786867,
0.12273118501995026,0.5642359131831383,0.9695848871638841,
0.25725364709058546,0.5099596435114547,0.6366242860034118,
0.08606897305154233,0.48102464018289504,0.9646054749852636,
0.45113496171032264,0.691625650266265,0.6544178524992071,
0.1649762639163024,0.16790967196355341,0.761252226390464,
0.13555336332183776,0.28325326158284386,0.8538375637113005,
0.3640091232460828,0.26577367876186514,0.6512001852076845,
0.5001705398755227,0.40635703802064777,0.40963705434961334,
0.2849944790006418,0.5716537325266869,0.9059838285057262,
0.1135813764254088,0.5338409695529531,0.7562093599282238,
0.4044369032059821,0.6270784779897683,0.4648564114247462,
0.15784827290987838,0.44398980135037164,0.9886775684712827,
0.6666648681298079,0.29270498674014284,0.9393217497329716,
0.09284030906059344,0.3005103623522406,0.8066489637350566,
0.10880858192998973,0.40334271687994017,0.9517216609537201,
0.1162490124506175,0.7502349405228624,0.901214031754882,
0.05889407629798249,0.7812247921223681,0.8330158391785173,
0.025223649690898003,0.6126641485489515,0.6599774477704144,
0.11164157320779532,0.3834851734905215,0.3913334238353166,
0.09986947509785384,0.5555485937893024,0.5281115753964827,
0.11723655914185524,0.861518153292343,0.7773074203583222,
0.4259313209193929,0.31956770655097616,0.5759950157114124,
0.06824000111115743,0.5244290820584373,0.9003283735800472,
0.19662986581032926,0.8837716601751374,0.8374656098325608,
0.20582185418574275,0.22704728222215254,0.9390472393284043,
8.254658601189791E-4,0.4766468688414182,0.770598772411071,
0.23200781766140055,0.4393204330052278,0.90731643275725,
0.45818878829933235,0.19163468314437038,0.6750923311229358,
0.04083127855909119,0.5652019770659181,0.8757075357361351,
0.711593321915165,0.5384352199050007,0.825036683053768,
0.010384666627963546,0.3243424482643337,0.9669692071483437,
0.2712436926414686,0.5016523174213904,0.8853846414289221,
0.13892840662593706,0.7566800404685863,0.8853785469535831,
0.009471636208057788,0.48570429198530135,0.6762109826794658,
0.43306252671921036,0.421462927047803,0.5542092456047564,
0.16530157848023316,0.5919270421898146,0.5311866678527811,
0.28877099567394376,0.2813055930517959,0.4578017168561772,
0.11218338544364655,0.7661010405971342,0.23918495620112465,
0.5560597311125243,0.6555437596776984,0.7684544082923669,
0.476114817797834,0.9220330281500787,0.3962916791658983,
0.8465327659930684,0.7214593842489667,0.976758054349283,
0.08869774262287891,0.6489877441298475,0.7901051394284425,
0.1822928576806534,0.9086207231806059,0.6722287010976266,
0.13928951697643735,0.9167411128027487,0.5270171664116353,
0.25695268737084026,0.5690013322931285,0.9606777302711804,
0.48995652312312526,0.4721233740885886,0.5202946434933061,
0.3142338444808215,0.5643427429429821,0.40774619712967014,
0.3738523357717146,0.34277886797034424,0.5668618089400492,
0.3585167499836323,0.5124313922507837,0.9852752248412441,
0.13435254138334082,0.6375672860224557,0.48827362587925766,
0.021206174295398734,0.5583549015046909,0.8167238665289299,
0.42755152282354386,0.1711929196287985,0.4974568939768724,
0.11200813848722005,0.13566774313848617,0.9026269563847859,
0.24921307854465313,0.2663486234384485,0.6263199185635215,
0.01855780132795066,0.6321346368831514,0.7580594275855769,
0.47843283708713064,0.6321943011957989,0.8208971704524212,
0.2611631789475467,0.6539549931452447,0.786956363170517,
0.3464249480147807,0.46067528376140066,0.7075642837260601,
0.1446220701979455,0.49775613077021846,0.9932949701533805,
0.022218234555292447,0.45283066909848885,0.8611633053511568,
0.5048131564094799,0.6649074140260767,0.5766851610860123,
0.30733363038272876,0.5216154184090486,0.8582182540673756,
0.037588684332380336,0.8502569030477574,0.9224715724576348,
0.10998341131972682,0.4523508496822226,0.996070720775422,
0.03353283052061959,0.21098304189750425,0.9178498141965007,
0.02307249679347306,0.34082115497396437,0.8197136775161001,
0.006137395068674209,0.7744844775355969,0.8975310746684785,
0.0512886739937425,0.27239933895322194,0.7959914404464431,
0.20632444457844146,0.34769626510937285,0.9570311402862218,
0.3906295610893026,0.3799706074245852,0.8767530485567483,
0.39381417418163117,0.4888512275905795,0.8665085894865645,
0.21142008579053162,0.14958243094266696,0.8071848441550095,
0.09221092315361128,0.6688053251230371,0.7859883546013119,
0.5353834938357956,0.3615486094770828,0.931660201773823,
0.5211650044222358,0.7570076499645166,0.8802443061597086,
0.024004815276707805,0.7748143714194698,0.41348411794344786,
0.1532979293584686,0.6041704411652783,0.5027705008835842,
0.18319368227889915,0.8563563003587042,0.7398938099953167,
0.04340989102369302,0.5889897977079677,0.8226728562235885,
0.011150815499461775,0.179240192344242,0.558533672420757,
0.17899034048197193,0.8994487535187862,0.1441698371088374,
0.6703394506712359,0.24759334509398603,0.6727311074974869,
0.34295213222954923,0.612877821126095,0.7813343756240126,
0.020837514310275106,0.6363234090405963,0.9081004059561275,
0.280139524774782,0.5801677511493026,0.969418850002922,
0.1480008571017813,0.7179192384999333,0.5239378612928285,
0.4384018651948572,0.6406949748034309,0.9135007086168265,
0.3889653128621516,0.2786407847092407,0.8783330353374615,
0.17772227595572274,0.4418552875365534,0.7278436468875322,
0.07775454065586208,0.60275390359769,0.6818469081096148,
0.6246707946501756,0.5548031329242507,0.682062641171546,
0.06127195068702333,0.1682050556927781,0.7305956383224761,
0.06869416862122675,0.888196329859687,0.6533702148745036,
0.09336794860178081,0.5117936915509934,0.5658373666396389,
0.18607386128979864,0.4395082105244826,0.7392083772543047,
0.04723709571577032,0.16355613695609778,0.34473181744932635,
0.07455458232643103,0.07733385713547233,0.3869257703513092,
0.0142499325362866,0.8524500490557458,0.9434500731585975,
0.3044824919308448,0.14396228115575596,0.7178051989306928,
0.14109440605909607,0.408200694011943,0.9786219053036533,
0.10554494031583479,0.891380758085484,0.8069875695455542,
0.1761021216043032,0.5442708550489166,0.6359981778509376,
0.1188798434299989,0.6967008543405409,0.9813645597999912,
0.5094170879399671,0.38216316034946396,0.6996615753410068,
0.25039066887313216,0.4544777234022689,0.47872643514476776,
0.4776595079909243,0.47768434077619976,0.8624627258888339,
0.09765352219816316,0.32563317421895216,0.9503678729789389,
0.172806952474993,0.3951419788507159,0.955433452977528,
0.777735377837098,0.3111314316663594,0.9835458114368519,
0.5678804774273717,0.6244376520849333,0.9937751624788408,
0.15130202825481182,0.7006277310954546,0.5189611700483021,
0.33248642500513503,0.35570989277167087,0.9205003488704749,
0.15825705580058125,0.03699025627540844,0.8210360546142931,
0.1391802303952408,0.46896856719966334,0.6218508168517837,
0.06302589308908042,0.10691706410973516,0.99616760519987,
0.1334534447808235,0.653384582282612,0.874925217059352,
0.7028099525574679,0.9489750138515705,0.8633238054092344,
0.24571049665978922,0.7128591295875044,0.9001047178961238,
0.22930426698797463,0.33650900053091876,0.7499488468724053,
0.3052500515592845,0.22492022149208876,0.8442686638707253,
0.20846943872104204,0.6556356933077419,0.898821481788182,
0.039949705575289395,0.6062603178862157,0.6684974925391962,
0.020580983012253497,0.7363585944485974,0.8538612720168668,
0.46621340595619154,0.8382823741162033,0.37123978327341894,
0.2699503452331811,0.2351461208882399,0.6995350167601024,
0.12928659693610114,0.23742284130838626,0.8066971586640496,
0.20646472059652837,0.8875167306999229,0.32550199947012176,
0.25983061235429555,0.41529156925086397,0.806739460501104,
0.062165616043607555,0.19608442329717438,0.5839736840663329,
0.2481747232098474,0.7925750048391449,0.9200784728286107,
0.1199512983485239,0.6804475468511944,0.9050893180060673,
0.043068575415743375,0.9498139055127762,0.8951540716211963,
0.5371939133998233,0.6410854991515077,0.7483942335243103,
0.26349280309787926,0.5601267897209665,0.8455255239810228,
0.1907931031931015,0.15020415395154463,0.5591262687171934,
0.3108531177724395,0.6577607678513767,0.683365659166292,
0.32703042778168406,0.7904874798639022,0.9935651330465314,
0.038401105806152955,0.6134287551885355,0.8688051366256494,
0.36520169506687594,0.35986564662542,0.7915873078998892,
0.0414674026369383,0.7414765783070509,0.26563707912743295,
0.15527035798869246,0.8616487778299783,0.5168149418749325,
0.026388693746625395,0.687415389975806,0.5989984289687506,
0.059307933700422096,0.5715376023363445,0.7659478909821071,
0.2050564431376409,0.3261461781267495,0.9508475110303087,
0.07237333789195262,0.5492499647404615,0.11111814606289629,
0.07691492690889852,0.42859155916038333,0.6532759924656288,
0.12425853868995858,0.4081991120159235,0.9236611121397905,
0.24075908027129866,0.9589467671559392,0.5472030138285191,
0.5085191719201115,0.7287337191096175,0.9729081230692815,
