Skill1,Skill2,P1Wins,
18.180127199549283,20.0456709485771,false,
19.311336765673992,20.221185489843474,false,
19.450161381735377,15.328205293682267,false,
18.31366909865918,21.414489339160443,false,
23.62979677175889,21.838044665913976,false,
21.10075936775514,18.688903932823187,false,
20.549911972061874,19.194350239538974,false,
22.025719793924683,19.90652976125117,false,
22.307047686210165,21.09291096889147,false,
19.82050875920418,21.001575162703656,false,
20.40937824877716,18.228855655521883,false,
19.00813609165742,15.818632289130095,false,
21.762726042550767,20.225392403200345,false,
18.2333319070656,14.594569570931007,false,
22.522892022084143,20.545242952521463,false,
18.16833639836478,21.19089165176573,false,
21.14519335851654,20.111463915753067,false,
20.076175022320697,21.417157053988213,false,
22.805512998979076,21.72168835736407,false,
19.905473318042,19.06530779368794,false,
19.98329374699717,20.170112775946635,false,
22.21908620238047,16.156176519558983,true,
18.027083644525533,21.385301606149554,false,
21.70692307733934,25.630097873340752,false,
19.0769598147202,19.349112166630277,false,
18.42297119569092,20.0206765886763,false,
23.267996688558245,18.529353375156028,false,
21.010993577570613,20.61700630265078,false,
18.605879936054617,18.635632699683075,false,
21.585798397037074,17.908903409912796,false,
21.244131553630886,16.83566937985527,false,
17.772061442491854,17.653641504073356,false,
19.576861419672834,22.64639936919326,false,
18.368558316813203,17.614867852403705,false,
18.849100754088738,17.468770627506387,false,
19.87414783160934,21.367246951421475,false,
19.51436704936031,24.106218819000986,false,
20.486305782877555,16.621331374513385,false,
19.53646368238697,15.728351703842247,false,
21.302964887200527,21.065897454349674,false,
20.71338251955527,18.192411549561843,false,
19.658782419777065,21.869925425703816,false,
18.13951372671383,20.263831139396167,false,
15.917613017175722,15.85298746797361,false,
17.599354312763545,19.671270086262147,false,
17.702488968096894,16.979157215816432,false,
23.427103234830057,17.66220079651994,true,
18.48803769964917,18.94512089629839,false,
17.4622362812742,22.806620940775126,false,
19.806046101373123,19.153748989787402,false,
23.152965919124657,20.618877764972442,false,
21.256377375010615,19.1913566181081,false,
18.74379850119257,19.300104570051086,false,
20.908347403476228,19.493445977842008,false,
18.876920216091772,18.46581654295052,false,
21.7183487756545,20.549852653432275,false,
20.19138139722147,22.303764179556754,false,
22.379308203457356,20.565275505844266,false,
18.979465917420395,19.187680039880103,false,
16.7394823652652,20.707822472538236,false,
22.3783351914172,19.473285880599935,false,
22.364712288558856,19.86528342910488,false,
18.718904947724138,20.653605815555874,false,
21.012809828714484,19.091830297785048,false,
21.145799653896056,17.558818871219817,false,
17.78071007628087,18.1197412181762,false,
16.77856722471512,21.485553556341983,false,
20.943577570146555,16.941433863896965,false,
24.67383642993889,17.91130506546875,true,
20.04885359893474,19.81811575989216,false,
20.348705318599933,19.0125923517431,false,
22.625884189680963,21.731897466236664,false,
19.393168078355274,18.78904111763343,false,
25.465989724712017,22.50225379570305,false,
19.263937912110553,23.35834328705159,false,
21.042080227776236,18.372650603980304,false,
19.662895439781753,20.48597405952582,false,
21.139443490524076,19.289553025077517,false,
20.677689802204068,22.633111932190875,false,
16.81843667119011,20.775621339756512,false,
18.0861113295465,19.939939412778063,false,
19.436116797860475,17.612442663163574,false,
19.95031969945172,20.851475965639036,false,
20.292247724880813,18.74545231667032,false,
16.585784981096555,19.50686349709445,false,
19.167353882288086,20.66005954565871,false,
19.27615659588062,21.170382849388353,false,
20.34079765351495,21.183507568463856,false,
16.45797505899259,23.02297921509073,false,
18.569909673220945,20.879293925664403,false,
16.91852984054375,19.325496207605212,false,
20.54801918723295,18.91521498285553,false,
21.76543623524987,22.024182581274538,false,
19.531470759426355,18.66763318574324,false,
17.33912710843686,19.333201960714536,false,
20.001298182489702,22.0894731907857,false,
20.7872277424093,17.431785579072173,false,
17.396650893943402,20.79931829824553,false,
20.243445967231892,23.79618473682777,false,
19.32221920500082,17.973707421726278,false,
20.674458777372237,24.4001552291816,false,
17.322342637321746,18.091768333997184,false,
22.47732717038541,20.172214392321685,false,
23.91636302747555,22.143843354982984,false,
21.14473864454122,21.318886921096123,false,
20.49556990346244,18.468572462591002,false,
20.031029909993197,18.054010430612202,false,
16.88499763193538,17.797987214700264,false,
19.932055519224413,20.119846415222906,false,
17.142600665068265,17.372203276510323,false,
22.69443740926107,21.903885855521835,false,
20.26534471160223,16.6453617604042,false,
20.121199926325946,18.65569425610691,false,
16.153309275028768,19.995790433779835,false,
18.046214749236498,20.028638913935723,false,
19.23172937170736,18.00807880731864,false,
18.339127551874878,21.302181150396155,false,
18.587822412557827,18.40775613719107,false,
20.580180166764176,24.746922064481144,false,
20.34040497558493,18.737015479588596,false,
19.00246808467269,20.038206405521994,false,
21.94394913586274,19.04454121593734,false,
17.7969813068622,20.847939017354935,false,
17.42000329727721,17.81859869496711,false,
20.83658124369,19.88216786158791,false,
19.117201426854034,24.39861117604642,false,
20.493292207418083,20.896411080434035,false,
22.082896030996334,24.132046522470098,false,
18.720600126437454,21.383808800857203,false,
17.905724514515665,16.049247200691532,false,
20.84288351511798,21.43580616108766,false,
19.00626588785714,19.894884909797767,false,
19.601922050628623,18.934640411581086,false,
14.21196727057994,22.878407431865313,false,
18.920916152241578,21.034382339592252,false,
22.61670508928674,19.315053553128262,false,
19.66479545497353,21.38390494649127,false,
17.49275841948203,19.171107793992274,false,
20.588743464795755,21.379371671646354,false,
22.65302997291238,18.207966250349678,false,
23.073080107917942,20.283356573167968,false,
21.472132348631355,20.63504109492195,false,
17.235750657026394,20.22881160221849,false,
19.482136262596985,21.093128304153794,false,
17.153289883688114,22.344792659960802,false,
20.39762462137412,21.96678968176119,false,
17.547095705022834,18.880963986604733,false,
19.41883185182669,18.122255919582223,false,
17.96980293536784,16.51760765426366,false,
20.57567928209867,20.35769072488496,false,
20.657429593507757,18.261598092037442,false,
19.76869673336681,20.192691411671046,false,
21.54997494479288,24.216466186661233,false,
13.75924408471193,18.628372036488514,false,
20.952836191309665,19.221552594981954,false,
18.05496514442924,20.777396902959314,false,
17.34150182306356,20.544074658910837,false,
20.1480093871876,20.617847049619066,false,
17.86425009642302,20.740583135357788,false,
20.391586381398326,18.091734829195886,false,
19.761727189938966,21.597759052972947,false,
18.65098057280764,22.076756721173897,false,
21.360398786063854,20.130711487663895,false,
17.5499311902511,22.351886949685174,false,
18.981836446410895,17.65231864912103,false,
19.130870523648504,22.512446578025592,false,
20.500067079964808,20.063304764130216,false,
19.004908409216863,19.515235138293296,false,
21.267506855172268,18.98716062528022,false,
17.81592876979647,19.30741357912005,false,
19.379412515941773,21.510730045743788,false,
22.49773283676661,19.633170174122753,false,
16.243674441199957,17.793256912650158,false,
21.781074962312836,22.40424689278763,false,
18.670978713402206,20.74653704650092,false,
19.398556023669986,19.61281038489817,false,
19.9179986583982,22.29381497210916,false,
22.33344949837945,19.088629515011117,false,
20.70430549823551,20.322879445426498,false,
21.53516739679945,20.76403575680131,false,
20.05053237607033,20.375151493282694,false,
18.913900264675416,20.101432318285685,false,
18.68827194662386,21.09534724940573,false,
21.45179615747009,19.42160577594133,false,
18.692449372996183,23.561411116360983,false,
19.18982616488387,20.66064763408186,false,
18.022096431308544,22.999744266120533,false,
22.35765696164108,16.387460395484364,true,
22.699145222904647,17.928433446278664,false,
16.269201420203437,19.721361886738205,false,
21.109233209613492,17.295283892503893,false,
21.75428973137888,20.67208669150763,false,
18.2484104831518,18.987079108892907,false,
22.019926852210016,20.167164936667543,false,
20.36053226548751,20.927072147850204,false,
20.274879769405484,16.677769364795164,false,
19.89903213288742,16.075088911278574,false,
18.897195050280512,18.994849986291047,false,
17.517084893113342,21.248668435812327,false,
21.207066981825776,17.240622700313278,false,
20.805031866648182,20.886835990768,false,
24.497736928024054,22.36907898313128,false,
16.994643643722355,19.95822805994275,false,
20.3149278958136,19.187098412931913,false,
19.406919467884943,18.911035709320267,false,
19.37252131141038,21.017945294573877,false,
23.342576302120154,19.39038344955149,false,
22.95682389666438,21.01575362324901,false,
19.467593236801285,21.19497146202611,false,
19.33974864906192,17.262380864550988,false,
17.537867157944728,22.750940976632847,false,
20.656189486303482,20.772673190863625,false,
18.508606376640063,19.45645098707472,false,
19.106870905836388,19.30022801828954,false,
20.78440200278218,21.652418903511183,false,
20.30603833424999,17.167835207390063,false,
21.401961444824025,22.304393513068895,false,
23.43568667666103,16.58265227551438,true,
19.721602925404024,19.04367544525066,false,
18.11031327734878,23.182183360309168,false,
20.85025985431187,17.371586650287735,false,
18.542406476167244,21.367056390562126,false,
18.523803724061864,19.281130210550714,false,
17.153151674635353,20.126656509627384,false,
23.204924362911616,20.17862689045968,false,
19.24779189176338,18.18084049139898,false,
19.929859072737866,22.397849331151328,false,
20.500976299268267,21.76515166418974,false,
22.098703867413306,21.970688817981685,false,
19.29539757392247,20.943822184953085,false,
19.22982459713709,21.998548996887795,false,
20.199724170331404,20.241704827508627,false,
18.761262986263514,22.51981730790124,false,
21.316566304802066,21.73537050904731,false,
19.1916184241546,18.4741915621122,false,
20.355397448173765,17.59655343016478,false,
20.353621449489427,19.073600365801216,false,
18.989797224562427,19.142712448558452,false,
18.968507515393007,17.92697995328546,false,
22.460207515525774,21.93188840999023,false,
18.998668491022443,20.460608882357633,false,
19.91264848352831,17.251228645561508,false,
18.927140184297098,17.618768501072097,false,
18.699027420253948,23.227117258880234,false,
22.34593746627653,22.113210226994678,false,
20.986727941101023,18.04268904504236,false,
21.85556679493652,20.202948353033822,false,
21.135522333045042,17.134835655162636,false,
20.631049547401826,16.982413091531466,false,
18.848545617277345,20.590802568670846,false,
21.890505965485062,19.848546278418826,false,
18.04055820591602,23.520425995834433,false,
25.336817887575737,22.207751375436054,false,
18.928975240427793,22.68494402999573,false,
22.614640597774113,19.58937558553054,false,
24.009736086355694,21.06349806002652,false,
19.160624554457524,17.663897609231224,false,
19.463994510266815,20.447696722631616,false,
20.178182410348068,18.765085804231884,false,
18.535957924187937,18.377726978529953,false,
16.75660620152108,19.94428285935962,false,
20.12389344843593,20.91912502757817,false,
18.831788534754892,22.496253426842234,false,
20.266515456495462,21.006036615431572,false,
19.153596974767815,18.965338633958236,false,
20.360380184342418,19.202249123248038,false,
20.293410312233206,23.406410786112062,false,
21.034836624538947,20.203356115830477,false,
20.35383902050391,20.947921336786493,false,
21.461402724051336,20.446825798699535,false,
18.6344163022693,23.716588547762928,false,
17.920625975509537,19.767840624472733,false,
17.211428948659297,20.665746756670373,false,
23.334156060189038,20.276728696030723,false,
18.177141907761364,21.828585783421786,false,
19.34479020801881,18.72020926501626,false,
21.6296760383161,20.59976066988291,false,
17.97511437853384,19.22032010253003,false,
20.74894403419458,23.438005704381794,false,
18.64483254199127,20.072960544018436,false,
18.313757765034925,18.243486528486308,false,
18.99805846525122,18.35986726562677,false,
19.9806634622199,19.03633857301781,false,
20.55843440931301,19.665051939430477,false,
22.820878070611833,18.99556583397324,false,
17.964608984829567,16.820068076360595,false,
20.56736931240444,22.64658919933583,false,
19.991583906207016,19.686733754510453,false,
23.562472178085823,21.768666775971045,false,
19.445492510734756,20.325560293760965,false,
21.899447950368323,22.6458366994871,false,
19.39162901695553,25.240412617963255,false,
21.079039795058243,22.308947248224822,false,
17.89319719370862,16.505986470183124,false,
17.77520227362296,19.257684323200536,false,
18.516055323757577,22.880607240298747,false,
17.556221922660356,19.825987915945063,false,
20.22560420558091,18.99996411373358,false,
18.179650458296305,21.97987708675785,false,
19.304119218157183,19.962892800260853,false,
18.85314463025154,16.243847213540842,false,
21.29542259993147,21.825668210990127,false,
17.4050393992383,22.489207733976464,false,
20.916993572635285,21.436532005137554,false,
19.327688916287766,19.499105800814146,false,
22.520326808755794,18.97854238572083,false,
18.17857419206658,18.52727177165458,false,
22.27736720176252,18.282458085172937,false,
19.529794793675226,20.50303481669914,false,
21.47563955912277,23.04414237493879,false,
19.043730547587618,17.815429552017907,false,
17.023599153574903,22.86771103000134,false,
22.392282888432955,18.49417536798192,false,
22.519713004864947,19.620264978048517,false,
18.221443811433733,16.51330521732936,false,
20.886486211401145,19.15924219625488,false,
19.53710973188401,19.946833774033298,false,
22.018320686170547,22.05763015046331,false,
17.439030071032835,17.917390434497264,false,
22.388558737237833,18.82120231886053,false,
18.296030101866727,20.587750945875165,false,
22.928187646045487,21.35803317496952,false,
17.63671295053519,16.159355605545407,false,
24.276603111628297,17.632679830750945,true,
22.652110849267622,20.351273300517843,false,
20.712716960409267,17.861494175622916,false,
21.64444042687419,21.026802370475046,false,
20.330374074083192,19.961831180010385,false,
21.288975175869812,20.436914349877636,false,
19.030447193409163,21.579181531833683,false,
21.59676653726109,18.753112119750693,false,
21.477886589025214,20.77325412551898,false,
17.663712463076436,15.70817509801176,false,
23.56160782487499,15.900682852927524,true,
23.760646651386214,21.13923553364701,false,
19.87150421560339,18.0497630436369,false,
13.349036992862244,18.304613580725512,false,
21.273699887782744,19.998176144846074,false,
18.197656262068914,19.175205113428134,false,
22.23662414535881,20.655218102039804,false,
20.683184058847168,21.429986512689148,false,
18.26327034697459,20.6511009715692,false,
19.75378944694871,19.298482396292236,false,
17.06188705122272,17.366309052453282,false,
17.935807846955388,20.88788822153677,false,
20.05395327923246,18.587037419977765,false,
21.97103100736294,21.172883515785088,false,
17.163218719071395,21.461836593736784,false,
24.080473729951315,20.4271144687613,false,
19.383896111810213,18.592948916430714,false,
19.24949259583534,18.67753491487853,false,
17.392079348604682,22.044583464703955,false,
19.609574831814733,23.100414911042176,false,
18.916264143399403,22.542475565893596,false,
18.645891049351956,18.529403408616837,false,
17.76706832627544,22.825122808947864,false,
17.197533019012376,20.519504934171078,false,
19.073084608859944,17.121442388326116,false,
17.327225508136205,18.73241731879079,false,
18.473690934930072,19.86499214860143,false,
21.917548424078248,18.30662592111169,false,
20.271933558084378,18.967213831177457,false,
24.468712051740837,18.136110462755816,true,
20.283653440222555,18.346329115996713,false,
20.74337147823651,18.182863866382643,false,
18.755519151003142,17.96667519201816,false,
20.208127521795944,23.375710049551827,false,
23.89597110693011,17.96952472869889,true,
19.25616002956122,19.61000618655697,false,
17.963584831006305,21.549934150403573,false,
20.65965244087274,15.592762450894911,true,
17.60388951050394,20.786555504745873,false,
18.784015058898508,19.131670247406934,false,
17.42328613966926,18.346961704450997,false,
21.1172925067434,22.526737857973803,false,
16.433708586732557,22.905012592706232,false,
18.07960944775346,23.98162110972613,false,
20.09655870786821,19.729783028592255,false,
22.4748490197247,22.416403626180372,false,
18.705707696197244,20.7584474072816,false,
20.425231591578637,18.631116757742653,false,
21.173369104633924,18.647542496896833,false,
17.986376861502215,20.414836181730486,false,
17.770195723363777,23.470516013438704,false,
19.189330564109692,19.857154348745144,false,
23.4627629268729,20.137641537208328,false,
21.86388425710823,21.394721937802597,false,
21.905171495996836,22.401561746798965,false,
20.901821616945192,19.738345242388267,false,
21.466056143590336,22.187751521961378,false,
23.696567523939535,21.94406016665903,false,
22.711481427069046,25.639262265800188,false,
20.97093365922118,21.18440733039694,false,
20.296953362851234,21.16739551583605,false,
18.25110479310218,19.820159843845964,false,
15.693989827904936,18.650878342883676,false,
18.875168740014633,22.750633968046635,false,
23.777271267712052,20.793441599309393,false,
19.350947997942146,18.682787929248406,false,
20.292147795758723,21.409304771423347,false,
18.380934830681447,14.149122430411161,false,
18.458369226487335,18.99504758015008,false,
21.18950458044107,19.505733988962508,false,
18.385688951701507,23.26395632255979,false,
18.488439938598216,21.7844559577195,false,
18.099220826513648,20.18015812016041,false,
18.452898443998183,19.798879543511216,false,
19.45232627781943,17.034581997588578,false,
18.950076095950646,16.894943074397823,false,
24.84482524764718,20.800375408546433,false,
22.893209157531967,23.361936119894338,false,
22.816486985574755,22.80798496124353,false,
20.294311732700297,19.608525829182497,false,
19.314635714203526,23.73585549716341,false,
19.83204823044043,20.193543978497452,false,
23.194539971584987,23.70806222676506,false,
17.31468304704361,17.175516115426213,false,
20.682242949693954,17.303670551634315,false,
19.440561613301234,20.78164279095852,false,
18.989521546022054,17.669894825739696,false,
18.890460978143707,20.016236396248942,false,
19.500273431654875,20.252975173447627,false,
22.71290429498938,21.394543193355805,false,
23.941362037312498,22.69020418796415,false,
20.176175957146476,16.5957731917445,false,
22.296194638166632,22.004319619913378,false,
18.38209847234777,20.30362416652492,false,
20.702151627936004,22.29676534205348,false,
18.517886279254736,19.135522191701487,false,
21.996805597873703,21.028292673722845,false,
19.05320636133396,20.66833041399127,false,
21.440212731286827,19.97561729104122,false,
20.23120710989306,19.542953169889657,false,
19.68940968288812,20.222645671101777,false,
22.804013492273402,18.015447319212832,false,
20.63719244087676,18.396830752130985,false,
15.929414456686157,17.289992409763368,false,
18.782545762793674,19.32039491351029,false,
22.00196142118756,21.12888755638926,false,
19.031331895590295,20.25460595116289,false,
18.859482803714023,20.56918785040893,false,
19.099713961481406,18.80283510615719,false,
19.218577959138234,18.150543277290687,false,
24.785361839273044,20.800359494607843,false,
19.93948192807322,21.532875012854976,false,
19.339574603429302,18.928980316583772,false,
18.532142217408662,18.74422057607918,false,
21.1412192312806,19.672523223160457,false,
18.88845564350287,17.92429450485555,false,
17.336813345821543,20.664652651651227,false,
22.296742211157014,21.19408853973942,false,
18.677315496607516,20.94184446769264,false,
24.04906647789615,18.859397591402416,false,
19.220151466028717,17.317693206369952,false,
20.983749446111837,22.63903134020376,false,
20.2523093860703,23.36476560291712,false,
20.228501127949464,21.607972002631982,false,
19.157731428147894,20.982373609998476,false,
18.953141528736218,17.3982099356782,false,
20.79722366921943,15.034985735206455,true,
18.28711751454961,18.33534176377673,false,
20.395194786500117,19.37760482759812,false,
20.122852520868477,22.672002823162703,false,
17.922826265804904,20.018418997169245,false,
20.63125993458208,20.851083344538758,false,
16.372527203444008,20.061204334965637,false,
19.16930049491242,20.331328944640713,false,
17.418100998907082,18.867272468975056,false,
21.480806180544707,18.593835397961094,false,
23.841949270625747,20.03371266725694,false,
19.4824595439091,19.574714153257286,false,
19.445881760345486,19.90871729259649,false,
18.849995436003503,18.114719143687203,false,
20.795172934841144,21.516767311919956,false,
17.93454670613731,26.306731121568824,false,
20.818546439854337,22.75266540387755,false,
17.401666466013456,21.308340412649667,false,
18.674520212356775,21.949737243191525,false,
21.615722982294145,20.61602150918427,false,
22.333077743778723,18.2512727401524,false,
19.734291286044996,19.673845041662478,false,
24.597094599632925,21.218509495556216,false,
22.174131017345392,21.707757541261877,false,
15.109450400893756,19.49670220301469,false,
20.021759175868535,20.504007520851374,false,
20.604461720684977,18.45815816694689,false,
18.21723917278846,22.115191457023354,false,
19.866038518496477,19.654891241637905,false,
23.508709996101835,18.44582745022303,false,
21.23958154864682,18.62900488180012,false,
21.242027554648224,17.152447134239022,false,
21.987274344957466,19.35146004629762,false,
22.480292397065117,18.36047454288853,false,
20.875533250988024,19.49166663916781,false,
15.829081356180692,20.857062500517824,false,
21.738098714585504,19.42854595049303,false,
21.154838128705304,22.66690055425612,false,
18.295367974525107,17.97040143766521,false,
18.036103659574486,19.637259135004026,false,
18.327040999357454,19.189867644100016,false,
19.71517071324214,17.490011436566625,false,
20.273758517889842,21.37331224707124,false,
16.783628337241396,20.94552065610189,false,
21.79226418837017,18.520220092471195,false,
14.745802179435938,21.97783003930622,false,
18.652607183399,17.827887862410716,false,
19.755893868264334,19.03774682885616,false,
19.99102602851851,19.829794401613135,false,
17.673921090283898,19.41425856865487,false,
20.75694566879663,18.23000406357657,false,
19.576044399156224,18.163059284555082,false,
22.885466457461607,20.270666821259766,false,
18.77142008734598,20.182048173746647,false,
17.228288351247766,21.464857790899035,false,
19.010040701517752,21.88564772681547,false,
20.548430709415577,16.962035110701333,false,
18.718750945201684,17.910826914428466,false,
20.120156388329363,20.742360431633987,false,
23.44334349343665,20.02354375512242,false,
19.285949690708996,17.957774840275494,false,
21.96346810791738,19.170723660279222,false,
18.957473754107745,22.53697024722469,false,
21.418249822423956,18.922795570325334,false,
18.33214646123055,22.422065219294424,false,
19.755639825314713,18.515704324664902,false,
19.837383683729175,19.31669282544002,false,
19.935818971546375,18.40476465386579,false,
18.083361856447773,20.31290901967318,false,
22.0999916213605,23.336024903305425,false,
21.171158936739563,19.044847623363207,false,
18.369720865941808,18.60508543230417,false,
19.26163568244003,18.41322018052545,false,
19.93000045983993,20.413108773778237,false,
19.74665053114386,20.689561631240256,false,
22.16154509231078,19.794755730595803,false,
17.158211826454856,24.84401316777582,false,
21.91095949746103,18.173635626999406,false,
21.255435004461,22.90260215360966,false,
20.414064289009207,18.185710450734963,false,
20.621531414724387,21.610108626573574,false,
17.08228149425312,20.33350559842536,false,
17.823474560259523,20.85680736795269,false,
18.181588042125295,21.265389975705972,false,
20.874999128834375,18.319847998677727,false,
18.889495394924154,18.504261431619152,false,
20.98918627130595,19.879641388863273,false,
23.498460905269052,24.807515430216885,false,
22.55217225594922,24.898674632481807,false,
21.23937602182419,21.410923903328367,false,
20.012998420109454,19.47867862709681,false,
18.047203153762407,21.569391751552207,false,
20.317173929468453,22.701150624406118,false,
20.441581493297893,20.08020488230763,false,
19.768530094425312,19.377785115212316,false,
22.47424919160585,21.20456628214325,false,
19.239106489663143,21.361180927023963,false,
16.50552955641468,20.239035994525864,false,
18.709791456592793,18.040328763539065,false,
19.828074395518854,20.096540490437647,false,
19.874928411511167,19.350701754428055,false,
22.184926105670023,18.28990330988779,false,
20.215795926983958,18.839615824467522,false,
21.776583062211355,21.56159956091623,false,
19.07432187829009,23.391916441403225,false,
21.32542341017212,21.86226226088604,false,
18.540839799578542,19.727836731841563,false,
18.617127223077922,20.372808451396324,false,
18.601905849108945,22.958669554236987,false,
19.67473709235479,20.45649429124275,false,
19.473042314350895,20.854770931088993,false,
21.758505555772132,20.393942404944905,false,
18.031526840766542,17.54440094213619,false,
22.70274784429037,18.88368366130112,false,
19.18633943195922,22.117020410414945,false,
21.520609849714063,23.981072370743224,false,
23.655068022242606,22.51302708238412,false,
20.854708267207965,21.839736739887027,false,
18.901493160914693,21.253419827423148,false,
20.281854432272016,19.68473801501471,false,
21.7506354470357,15.259942096545068,true,
20.64181474983892,18.190901070209037,false,
23.131649579296727,19.533254983939834,false,
20.927816782485284,19.809555742549346,false,
20.85226074770593,20.38842670994005,false,
20.798658145383392,21.329865380214986,false,
18.18708505636343,20.198108536883247,false,
20.31950299112183,16.216440887892574,false,
18.33104302061733,19.251513677305798,false,
18.847574650169925,19.055109047016607,false,
20.878274417116035,20.532635565567755,false,
16.00209898536559,21.163256553244107,false,
19.983063424293857,20.49791889516013,false,
15.23475856551142,20.17226816127671,false,
17.44208206272962,20.158466637494776,false,
20.879579596600326,19.508027001413456,false,
17.695527207706807,21.838909605581243,false,
15.979817753544825,20.893198694135627,false,
21.95521910298954,17.596915443925905,false,
23.18954147647247,17.709679174591408,true,
20.24640017247578,20.20629906278424,false,
17.50944677385132,20.295338253609863,false,
21.309018991685967,20.519572450630008,false,
19.452363479184555,18.096477797350104,false,
20.09250380399804,20.33529372673523,false,
22.516087471608174,19.936207180058716,false,
20.698776245981882,21.21587683309701,false,
25.042811191545777,20.776631103078234,false,
18.055613713473267,18.056570625839917,false,
24.26241759209037,20.363713147447957,false,
19.828398985450722,20.27674112049315,false,
18.700419039232685,21.660715518534403,false,
18.135525366618317,19.063602170334207,false,
22.35234215184199,18.28065276859269,false,
16.264756885008964,18.64217028346122,false,
16.611572542081127,18.01059446306719,false,
17.758414638895676,18.625219504715513,false,
20.178384175226054,20.352460857062336,false,
20.725492428284127,19.801206704255367,false,
20.09690258110548,20.649351546169925,false,
21.19999020069639,19.51696691563468,false,
18.096837005947158,20.957803717004314,false,
20.76212767225402,19.657467199760028,false,
17.938369821866345,22.246158643585048,false,
20.334090100985538,20.767466378132745,false,
17.399140317886403,19.847749362215765,false,
19.626260702322536,17.621270165021524,false,
14.261128347710798,21.8862672587389,false,
