obstacle1,obstacle2,
5.8882531071118915,-4.80940724703459,
-0.3266588096532681,2.9927058365653467,
5.280065719880085,-2.853123814604891,
-4.201326213383698,5.457298343914992,
6.108610921422883,-5.388187161723132,
-6.388496908261469,0.5213916705599705,
2.6289608202306596,-2.1797445538811875,
-0.9695107791973738,3.260263659166046,
0.40008882676029867,-3.807510145511979,
-1.0382214888224155,4.594500380025038,
-5.8361382250934675,4.153285715339592,
1.9626465039269618,-0.34757184479944137,
-5.264364691806312,6.911146382053101,
0.7727856727788769,-5.222514837878986,
-2.583114895622918,6.3550790108067865,
-6.781195977164762,5.831501169692169,
-4.397571898823005,4.736942015095001,
4.253337747507125,-6.6225262275803285,
-3.895616960689489,0.9119239595204278,
-3.1664411669988954,6.351796591698391,
5.25213800750662,-6.392051389063439,
6.97470507106237,-1.0439890227298596,
1.0521992102569317,-5.513206883004548,
-3.3673743408776895,2.712019539112672,
0.6039049030382886,-3.354553183689247,
-6.924805435915123,5.932319143938835,
-2.4334017775990455,1.6857346152700623,
1.0958011085080557,-6.741822707275338,
-0.23904023236456418,6.55346554780409,
-5.1970134390136415,5.413790203638416,
3.961814237211277,-2.9846360110041106,
-5.211341872184735,5.91333409783822,
1.6018318353821677,-2.097218980933696,
4.233167219705962,-2.8595683636304594,
-6.5448473216927034,0.10567539288472749,
1.948900348242745,-6.004072511380758,
-6.592920610600766,2.74859600141337,
-2.5051092268652537,2.1799832070128646,
-4.859417639739357,6.0223922843286655,
1.313317281724176,-4.861634618955606,
0.9824792312791644,-6.218884246105264,
1.3446134452915626,-2.2395753496459623,
-6.748242731250101,6.243074959076155,
-5.22872070334768,3.067622997782575,
5.239614079635819,-0.041758221161565245,
-4.578668063011605,5.37659119094134,
3.4254051864783186,-2.378795872838256,
3.930706764263304,-2.240442120047037,
0.6947951182552314,-0.680399795976637,
-6.98023242608881,5.057617251920906,
-5.823983135057999,4.412459638056124,
-3.8175482173272783,0.2286613710886385,
-1.1527440765927128,3.431124956565183,
2.717431420941187,-5.568073248782974,
-2.707218614583284,0.18741192545824858,
-2.6509676019767774,5.964967383798788,
6.8975592674383375,-6.340586062175115,
-3.308488857281622,1.9764879922696048,
-1.6303055793937746,3.204847419012796,
-6.4963465468979456,2.779833653060562,
1.767146874024771,-5.7749242954308215,
1.0615102204063138,-1.412947044144012,
0.1797895255698494,-2.4300572707906847,
-1.954547164501177,0.5723180077177065,
6.879978316073366,-5.26571153567782,
-6.906414167009245,3.356099052363293,
-2.8955848986448895,6.251511408295499,
5.61691278399276,-4.722134562188247,
4.6671902790379,-3.3622132481790636,
-6.39748346538804,2.195191837186875,
-5.671489606494864,6.782536580993048,
5.949368453827631,-5.988973127453107,
-4.744284608006773,4.816496812203292,
4.3872396734673025,-0.31151153029484924,
-0.9871954751276029,5.2182126741538655,
-3.7774421151868722,6.163926437441548,
-2.698199493189085,4.2430387176979,
4.035894794882301,-5.6858998422638765,
-1.8461148551199411,4.675712616234831,
4.024145885835257,-2.0278020509944428,
0.43035789083067755,-1.5816871465692763,
-5.063686921605105,4.920031125301041,
-2.6569316908440923,5.529900241406594,
-3.5048385055349636,5.810108302115091,
-5.75890963923898,6.032392606364526,
-0.1721127217871672,5.091415526998467,
2.135011895046894,-5.910794844206266,
2.747284550183762,-3.773414464357441,
6.342324761976528,-1.9510619754878675,
-6.26923809603535,1.7957682300381959,
-4.762994268438856,4.3258814174377145,
-3.8620767696151908,0.4838726215277883,
1.3734951338696142,-2.837647667405954,
-1.4117215759714963,6.4429705221598494,
-5.770120189527659,2.984866609477124,
-3.510985145881711,3.1105242934611543,
0.4772086094184438,-3.673101790402152,
-2.54138216393752,5.246707135872162,
-1.9685363471747905,1.1454602068956445,
1.8354898208840744,-3.2695346994923185,
0.1818348680882682,-1.193005589441671,
0.5915717362362329,-4.475924091991899,
-2.186460029184836,6.060041310654529,
6.789337978084099,-5.82016962537555,
1.1555562582448378,-6.05209145721955,
-2.7736139949742897,2.320086934418435,
-6.416774822259766,2.8440438672490505,
4.105211338876174,-6.326697632300062,
-1.2071863287499083,6.616068091291937,
6.44660792814642,-1.5062286607446174,
3.139715400748795,-3.6585933166596636,
-4.466497451651724,6.531670255227395,
1.094088725587028,-3.9917932967089023,
-4.072119025204817,3.152616153590541,
-2.3826614191928996,5.239719639208054,
-0.45316270361110167,6.732322471313635,
2.799957238875839,-2.721436502410687,
0.9146185733164058,-1.9279528560971793,
-4.674154213720632,0.2592830455969397,
5.025916841620399,-0.7056021541699593,
2.240354650436309,-1.816643471015123,
-4.738500458159079,3.486676241642792,
3.098882011619974,-3.0097010078465094,
5.490648323230264,-6.739690860979372,
-3.1400136095958695,3.691747808489195,
-6.124281921364633,5.390032441627505,
1.8615728211225395,-2.2975862296575738,
-0.03749878446200405,2.7853613922198743,
-5.119174785938151,1.262518036560335,
1.3959306567857297,-4.770503789513649,
-5.371834246780213,3.200831001350219,
4.044026037510545,-1.4028183975369934,
0.06263006201395349,-3.7643287855696363,
-0.5561677935875711,6.633154030287296,
-1.3593391365755174,2.5532121006242754,
6.3014752366859454,-0.16332134606456616,
0.02242439684984454,-5.461812344240102,
0.28430403334865595,-6.444705473276243,
6.859372763573607,-2.738415195209585,
4.536460377863664,-5.9577458657849105,
6.073874105255015,-6.346858034924116,
2.230065961787492,-2.022737871011369,
3.516355927762845,-0.7965220949349048,
-5.9674145482868575,4.7889802040889515,
0.047497387883356446,-4.448591896143539,
-6.3732247458623545,0.05038997148606328,
-4.057363647209549,6.41650035735588,
-6.637005498323917,5.244464888127185,
-2.9473508749621278,1.035168058564842,
1.7545063602152418,-6.682273215035993,
0.3801820736544679,-2.4494163045224324,
0.8447676473668864,-6.346877115503427,
2.6422153740246994,-4.307556011128659,
4.481549355145779,-3.5987181658489864,
6.989554891765444,-5.4378919440059095,
2.226107353631292,-4.489428103881796,
-3.6590460851843623,2.411870631135774,
2.0064656033531296,-5.708498758679396,
-5.235824287889461,6.974127559715717,
-0.30775191530553236,3.9398704433344633,
6.998420567901086,-2.8430701306021344,
3.5243396553991673,-6.874301446676823,
0.5621453254904756,-5.22308281624611,
-6.223967660051999,4.53131950712319,
-1.072581651642003,4.448863362328823,
-4.846840864977449,3.0921555513660635,
-2.033443734382768,2.7930567127010484,
-6.7409170227449104,1.6575441194862213,
5.288905529230256,-2.2425161654599304,
0.9562677773197779,-3.153385455694284,
3.1852324660956484,-1.9187266708569428,
5.649516802177791,-6.974426557196482,
-3.3156977140506907,1.7491025374783162,
2.3968226452602046,-2.4221221160377002,
2.7008355806287963,-6.2967409942337005,
6.322132979790133,-5.022358443194401,
-1.5838679007994152,4.090792288759482,
3.0601976605423538,-2.3907630658520915,
0.8822762560922266,-6.07231600150325,
-0.09298532393113135,5.80242274893563,
-6.622066271437246,0.2602050033303597,
-3.0197333335460312,5.1724452409914505,
-0.7316358892813444,4.695622863703369,
-2.9875209498524145,6.068424413372989,
5.034386714353744,-0.4398381785410477,
-5.594491319716275,0.7409596487192786,
2.734638357822707,-2.078386587715923,
-1.1316800500107194,5.741252866957523,
2.4525811089122573,-2.7127649922873127,
-3.659132177209838,6.059162387390501,
-2.745685190838328,6.954566536134511,
1.975271026885995,-4.403525699332786,
0.8453740818243078,-3.246459491763608,
-5.298692651276163,1.7542879289001176,
1.4642840011010758,-6.727253984033813,
-3.6533639795724353,5.189785914118163,
6.587767751108055,-1.3890405461298343,
-5.587001702365948,5.167770193298042,
3.747104418023179,-5.762963701871634,
4.4280173715163365,-4.603781121955115,
5.167247859930674,-4.322991929886284,
1.2980735313815455,-1.2072700098176377,
6.03992148813013,-0.5232814510562847,
1.2810837608903043,-5.719909585145403,
-1.9709801586587217,6.21157318624196,
-6.921107837161966,3.454321771537186,
-6.918746907472031,6.231972087592951,
-5.882687784018949,4.807424608205001,
-0.2229211343420907,5.34373473427882,
6.337746289583393,-2.8803420360025536,
-0.6934194969146672,5.727320932363885,
-3.2323547207391545,5.662559492469527,
-5.307945936222922,1.0978912305905637,
-0.23204986540068084,4.974028548751267,
1.1036793357734727,-2.5997562391564886,
2.173997107667036,-2.8193396018819756,
-4.973239086659325,6.2184084312621115,
-2.4477517983639636,2.150138277233341,
-4.361371921024233,3.5591662365575916,
3.4885474316362206,-2.842142009504058,
-2.9595981232793775,1.7420106483399747,
-1.7955192259872508,0.24707444480008245,
0.9634353548854486,-4.204945423668903,
5.866762980283394,-1.9492714732110334,
-1.7676466542269438,4.017131110858579,
5.710444094685245,-2.474269833910851,
-4.38378080315355,3.2208286328711253,
2.5400803987764604,-3.1731620499459137,
4.736471785061598,-1.380557942722925,
-2.6961196772105938,6.417397899646343,
1.424877727517888,-4.637185955151529,
4.254189117051974,-6.521935210445113,
3.3368632826810334,-3.637216396899305,
-4.286460075791419,2.732252585037608,
-1.2748112026496097,2.2784510509766527,
4.658855393183316,-4.041576252947617,
2.0660480443753126,-0.6452919455491894,
-2.78275185079469,6.704444824822143,
-3.2957238049834183,5.224479676826766,
5.735218376053787,-5.941892714777919,
-5.153537524540714,2.7958600152093456,
0.3389181503572569,-3.239479289561057,
-2.919621783954253,0.9498206119610669,
6.846500975267775,-0.5245356663168446,
3.136229238848614,-1.0275883816410287,
5.524442706762221,-4.3521115363875325,
-1.1701399392942546,0.437367470260726,
4.498071285434511,-0.9013655802623228,
1.0401436706543947,-6.359230578101934,
-0.36759007592846693,5.310050422030112,
-0.8275986378673288,4.668913871201729,
-2.607207341108224,6.258556391459833,
-4.153198795300155,4.753773395187205,
-1.4244285658515228,0.645318611196812,
5.525302923454555,-5.262569851664727,
-5.132402973385338,4.4650710311602815,
-6.547185708276288,1.227607195963436,
0.9490071079054019,-1.9642676209345886,
6.637845946764026,-3.6190899543631616,
2.297224672475073,-0.11216551575915812,
1.6350496188073542,-6.801363434751324,
2.9809213765281974,-0.7171006918702432,
-5.383357278412079,0.7620060152269745,
2.551061827045043,-5.406236164526842,
3.6318260830642437,-3.0306041773005408,
4.642008394613502,-1.6625263429000503,
-6.947084502122939,1.0676724862007685,
-1.910982487128594,2.302730558173053,
5.994009853459644,-1.4070582591346268,
-3.750674791555692,1.9589963110121522,
-6.03735842760904,0.2530345185255535,
-0.21762429871934152,6.17322457646395,
2.1669447843285585,-0.20520767033759846,
2.4006065121448312,-3.8071902904186192,
3.750504755668933,-5.996298944718376,
6.045561187705838,-2.1202973679074084,
4.7641539929189936,-6.318330034009294,
-2.4250347339613914,2.3007717848037528,
-4.091417617728493,4.74074253413842,
5.364754932669859,-6.00665593893115,
-5.006245901919336,6.4362670778059075,
1.2359091091661867,-3.46751673576426,
5.6607171062907025,-0.7574496497431902,
-3.190701368577198,4.4279310616070475,
5.198514073025423,-0.0527454001156622,
5.772615901513243,-5.126250914749185,
3.2635012888074666,-6.792202537876619,
-1.3881762621730314,6.462571812620755,
-6.029499060563575,6.073749167966583,
-3.8845984385425676,3.6589935442615427,
-1.8251843951985656,3.8337190406670785,
4.403045227027823,-6.397014754667424,
2.801246237706767,-3.0065382802391882,
1.3613221779791669,-6.315654611196075,
3.8008604199285294,-3.7660692679200154,
4.187153549266464,-4.706932555973105,
-5.271625229572301,5.833741748406059,
-3.754156958396021,1.2081136760155138,
0.032613741561958065,-0.7299934882176116,
-5.3562535846226105,0.23845727896361846,
-3.0603718020985093,5.534739824722938,
5.79651667792977,-1.024626943354873,
6.282656693599021,-5.878970733141545,
4.842237099879233,-2.1461804736032475,
-3.2047736611952855,0.643905398017313,
0.004603049247291935,-5.846623977580363,
3.2333025099000654,-0.3346606298912951,
-1.0453275467562246,4.095565947189406,
-3.770502183996129,4.49103774574459,
-5.149426513433514,6.814511245292232,
5.006967179542475,-3.5013048346434377,
-2.947095284871951,2.69173231819871,
2.99272383942227,-4.056888693720648,
-4.480566709204817,4.353527893330531,
-1.0302829914008793,5.163065672519109,
2.5760502158467276,-6.469271502091905,
6.694126453035722,-6.311908664602391,
-4.858199085401633,1.9757436436092088,
5.878934256559958,-1.089724465895216,
0.5541731123062812,-1.2793166722729072,
5.1069451422040615,-4.253038305588882,
-6.103319771693621,2.142954555781372,
-1.4139631577369869,5.074718391477101,
0.17413360847391246,-2.4188992275667456,
-4.303468018973327,2.6631797196337943,
6.811868475266046,-6.386232396216826,
-4.994813502574876,1.879359912090627,
0.7735347385857763,-5.4214526199077255,
4.832409528853395,-5.43121923656934,
4.0979298485910345,-5.534928004662631,
0.558928351283341,-3.7507524573426503,
1.8487101881031887,-1.031911961374428,
6.645226766737274,-6.923651339619054,
-2.6483234354514806,6.2313703374806275,
-3.188303362638365,4.956746801289962,
-0.8373155856981089,4.652191517521179,
6.989545913374565,-2.303927742435243,
-1.5349037692706329,0.048687394556307995,
-5.497878734468264,6.17272165296677,
-3.460952354188814,4.518821989546222,
-2.526593010479311,1.22710483619966,
1.5756585180480212,-5.560225580192293,
4.685079442422463,-6.752120749248684,
-3.572318283146223,5.270436821413356,
6.015597859329251,-3.6775519238955603,
1.8939425424224847,-0.8726703245129697,
-4.805576567438221,5.298496639265512,
5.828273787172364,-3.494391554964549,
-2.1084251556353557,6.1765768165216715,
-1.2554777581861316,0.01195213168787157,
1.1373252011377897,-3.079251496694121,
-0.34244640953059324,4.564990337550547,
0.7289669584499014,-0.9649760821565083,
3.656042496901243,-5.798452345035154,
1.6311747677099468,-0.8921451380467076,
-2.8538021662418087,6.403343304975393,
4.413602496304492,-4.024854297748604,
-6.163568895819131,1.7289078583460715,
4.493970195437168,-3.805732886936995,
4.35133123627207,-1.5006552424731323,
2.366995092150713,-2.8427157992753376,
6.869177576527395,-3.655822674828266,
0.0991357322298203,-4.5988882021280855,
-0.6294318567456152,6.56489597192612,
-1.8437704541346998,4.495545484884751,
1.9666191861402815,-6.481069004859601,
-4.8942932414508595,4.307110229839544,
0.34352785406038944,-1.4343521095919156,
0.8971802562216773,-6.552584108384841,
-1.383827369209798,3.5485783116154006,
4.274816702255354,-2.6808073205431526,
-6.173234590576924,1.3144642589979043,
-5.587997962741209,3.3714297341310666,
-1.0445546245071853,0.389815031953904,
-5.916571356754897,2.96702635437466,
-5.371949752842751,1.6495399949196394,
-5.398165810952168,6.65211150698174,
1.7121691185416488,-4.380161586708161,
-0.6537583428188531,4.59567623166437,
-6.3140637556080605,5.9588948895504075,
4.995646229306839,-4.458590535633929,
-0.9551133822919029,0.654047666474551,
-6.443284022939391,6.780615843245985,
2.080552530669827,-3.4370400369093868,
5.936174814709101,-0.584160436618725,
5.12033609877836,-1.8910529926576416,
-6.841848701442003,5.539309000996548,
-3.2384371333630115,1.2169753778199452,
4.363879319562198,-1.1014414187144954,
0.7634654210085419,-4.053031443650876,
-2.544244054906568,1.1635789888793724,
-2.9207781747277757,3.744920720432101,
6.659857986210273,-0.9544148623759305,
4.016016988115776,-5.210062108100206,
-0.6193559651181912,5.246986677993628,
0.7044702506647589,-0.4333071426206452,
4.508661606875981,-6.454612100313392,
3.939617561240947,-5.462104194553552,
-2.1832986091509863,2.2314327880331457,
1.0240064716316883,-2.3697467310447182,
-2.7580563736409403,1.631058293985171,
2.499315318506625,-6.819999945343975,
1.7012520159563866,-4.452793883867589,
3.5962704254694415,-3.989537482712243,
-6.376119399627797,4.154288514688412,
6.863495292670041,-4.565778242075373,
5.610468065290258,-2.8293043835541,
4.754278733752534,-4.813680887741141,
-4.460696119214388,6.020371682315275,
-0.04388206941833772,1.6025576710024123,
4.040457745160939,-3.8260161773486048,
-3.0587538877642957,2.7583248636192224,
-2.4545219728171173,5.933443952696156,
4.597210549943512,-2.2215233080574484,
3.0949683336209457,-0.4094579477274154,
-1.1350643579777469,6.11769163638059,
-2.2515351658549,6.15118694197278,
-3.9324438758465656,5.293318236507806,
5.790645532675192,-4.328754958526235,
0.056669007421386475,-3.6708886630162016,
4.965010246904022,-6.301790097433662,
-4.56648738710231,4.038362447024209,
6.6907818613433925,-0.6450750201646258,
6.920938497500478,-4.761193814357432,
2.6308885695317006,-5.762670870733979,
-6.532097841820239,1.0492905548182445,
-6.921506890623292,5.527681081295336,
2.8615582395509147,-2.4304213488806816,
1.4166482269520024,-6.452035500245932,
2.5029059711509767,-0.5102461532408693,
-4.619735364403928,6.3951677378546945,
2.5702882211312854,-6.485420592815022,
-5.988310791691851,6.310871411030451,
5.050905794052781,-4.079229557338294,
-4.949202752769208,0.0420747323752696,
6.063874514469873,-5.908487573751291,
-6.962385320266499,6.648426294969178,
5.529203694619213,-4.507331196541908,
5.63009642607928,-3.996976243388712,
-2.444561678882917,4.268996247412323,
0.5517913793092832,-3.3803135742896595,
2.924566396963998,-5.553704439882346,
2.183740374817617,-2.58090481981072,
-2.2538470260035117,2.626798917659329,
-0.8979413254467472,0.6194403767276851,
-0.2664800392625093,0.06020809569127705,
-6.16273654798311,4.104206656820953,
-0.37685233107528404,2.0616670515931452,
1.7935216253798618,-0.6195312549595613,
-1.9856555452538993,5.930569105381051,
5.615593494130776,-1.4044383663656266,
-0.6504270052681775,1.800466039047795,
6.328367202719077,-5.971765109576639,
6.886697878987675,-3.779537110991472,
5.298480740403708,-1.9876133099490927,
1.3327677642092972,-0.2676481018602832,
-4.520359846876211,0.38722348169151877,
5.314809072023307,-1.7346480953657384,
-3.497145122893372,4.29717519839855,
6.0564646141043035,-2.178307727529421,
3.9599152604660297,-0.5118550188622626,
3.510178141062413,-5.328608174766069,
-1.2969505183273418,2.1636583710057224,
6.762969182521495,-1.8865447553425296,
-4.8541921852335355,4.975226310440271,
-0.21027783017285273,4.793324200878453,
2.399828609901432,-5.1742801178854485,
-3.4287453914156933,2.592786020449518,
-5.38074774077095,3.8628057769645543,
-2.7746987005952244,3.22866606355875,
5.14915532834511,-0.6685246098719588,
5.116905015327619,-3.0895116697849563,
6.986493850461045,-2.159549738848157,
-4.079435915456566,2.7149143775590865,
-0.33836004001944886,2.0767325748354595,
5.299847947435534,-2.2638684070144564,
1.9357267451184885,-3.9241852220729085,
6.251050871384431,-6.433516109791308,
-1.3163983088989664,2.8220545275981737,
-3.7741879675006293,0.25050032476214146,
6.994317193777766,-5.785537952259571,
5.903491074150777,-6.461901471459672,
2.870687253095369,-2.712359194711313,
-2.072551935828586,0.03910563672732592,
-2.0534510939421073,4.025861825096141,
5.050231949395725,-5.248646511474212,
3.3649793882746373,-4.849751274805224,
4.951049671581417,-0.6015215135344523,
-4.627171253746555,3.8947872551050593,
-4.5052641072796575,2.071167380106048,
2.2865328678510615,-2.983629380158785,
5.394813755245837,-6.183038862178701,
-4.7287104894215855,4.107328996841497,
-2.875912492651544,2.068844443159555,
-4.149721405661153,2.695888533705642,
-6.51542471078516,6.141717587733608,
-4.777271741794678,2.6307438103459084,
-1.4955586847115825,4.4584622860715655,
-5.68076988568667,5.850422132935103,
5.272954479216406,-0.3063188632403051,
3.0598168428916903,-6.163641706099639,
-2.044646657675586,5.643308552062207,
2.504932343641334,-5.159407699032927,
0.5478580738034111,-6.657842798230567,
2.501521552756314,-1.6352553751198098,
4.938933393130144,-1.2409196518398282,
0.026088395740972103,-4.653585529922646,
5.536262908990789,-3.6991992529331448,
-6.286328261450593,0.08238883434673194,
5.099749878161564,-4.649430836023111,
6.036302333129402,-3.914954534389747,
-3.5107693193504295,5.156687736271937,
6.256612356124611,-0.17093106192892904,
-6.208566499338774,4.568547670717223,
-5.36812324224753,6.700098590916291,
1.7340833811505068,-0.6058025743302347,
-0.6191208439324436,5.405162463226488,
4.425910100808949,-5.4764217408919835,
4.650599618186531,-5.353251825796322,
-6.720322766445606,6.4254263095200495,
2.1318342625084092,-4.001897898400713,
5.481204271485613,-4.816538259310968,
-6.927536991392903,2.6468404436454556,
-3.439279481014591,0.8888510074206596,
-4.775801942246382,5.997197620395926,
5.503747693469302,-0.04895564993651291,
6.7332436437488745,-5.961768308821783,
-3.592940325263976,6.7279601219072,
6.147417931083785,-1.1039557260359718,
-5.058864213615026,3.8091030893287336,
4.561891644152547,-2.907429252203518,
4.823884378454368,-4.688428008696164,
-3.5371921735015617,1.731733396264152,
1.1412608862799036,-0.33097291710230703,
-3.9473421625364793,1.125744279537647,
1.6687800639795913,-6.392440747373522,
5.753398000365181,-0.7399117141165679,
4.3537691969305,-5.689985798379365,
3.182899638665919,-3.024794161483617,
-5.188429030317251,6.1716977132482524,
-1.8125663823802007,5.8161402811170255,
-1.9302270406952324,2.0455016153451338,
0.4875047898241949,-3.831595377345737,
1.8628845639656948,-6.5366419008045265,
-4.843544556704739,6.559065581359307,
4.535756011478835,-2.9964511451790443,
5.5008679111173535,-2.14346496507432,
-2.9426159004399954,3.749759691251909,
2.9489072035894193,-6.449198376114421,
-0.2223867417610368,2.6578920942417756,
5.277356953267464,-6.662175178841909,
-3.6224012147272573,4.610505720591145,
3.9201988052324115,-5.132438878974791,
-0.029242888430806246,1.9963890176414365,
-3.798787882359166,1.7445788613446997,
-4.495708661823492,4.804116562333197,
3.120168422741667,-3.306537276730842,
4.492232777261723,-2.536427593258061,
-2.2031943234511466,6.218201973992477,
-3.320694556593399,2.0082838844512247,
-0.1611182828674096,3.0954974042400445,
-1.5092229865279325,5.564031031159931,
2.7502107883576947,-2.353586103091164,
0.06681963743044861,-6.304441599589705,
-4.968300173913086,3.929048750756725,
-2.6892412057121255,3.7633375953448507,
-3.146992572990504,5.78687881302262,
6.6989585909105305,-3.8438040002599205,
-4.915440082522414,1.0731867233081198,
6.605938485987888,-3.926759189312349,
4.0792694525471855,-0.6485319391805326,
-0.4083132575959736,4.4298777733969255,
3.8804027625716095,-0.05504781645081458,
-0.5210140490856272,1.4578424424085916,
3.5066673050414323,-6.624627808346418,
-0.8830671400665491,2.6580225017835746,
-1.3723164936836154,0.9918527450609677,
1.4826911616997585,-5.052523339566648,
2.292623777099786,-3.054715805086113,
-1.783127536474037,3.118411972609922,
0.4119087486055655,-0.38821249524203694,
-0.18119361523484478,1.097009779700568,
6.416461623989733,-3.8891290600743513,
6.546314286668647,-4.046153398772251,
3.9311280822041486,-2.300380196975013,
-1.4295394955238852,2.1752822565135865,
-1.6015202636011328,0.5537518914002044,
2.129124072573269,-5.6434490616881385,
-3.6236706445916322,3.7696164565858754,
-0.6959241107014087,4.2224071148247795,
6.706895696090719,-4.661796757450809,
-1.3853761485280192,4.720047424139648,
4.917662988800609,-6.647027544275985,
-2.1232665175611816,3.8616476599923937,
5.063591543787577,-2.1821916519318485,
5.719903019773106,-1.9797834338182305,
3.757443258169305,-0.8803594392157423,
-6.21508233430056,6.502591626679945,
-0.640399316153001,1.5222706714055598,
-0.05601719053319876,2.4372637246482274,
5.210856775436024,-2.076317244432296,
-2.1094189492952005,3.3223389336451494,
5.39127536276651,-3.401391175329474,
-1.8602338080235779,4.98030937885094,
4.775320342712654,-1.2786363294482515,
-0.1395347685227284,5.1614252510326075,
2.128067326368665,-0.8690466943905948,
-5.970285925311526,2.626324362878644,
-0.3505787723496372,2.0612056977122757,
0.15461817405816003,-4.778803272474995,
4.722864534869229,-4.586836480922665,
-2.748814220079643,6.235124492204264,
-4.3376164001748005,0.5952214767849383,
4.900040417754312,-6.800643012268317,
-1.024182520546245,2.998481923269532,
-1.9826210723883584,5.252148938194097,
5.074991151386229,-4.189454491249081,
-2.5145970458253464,5.250403781177859,
0.4625968321759544,-2.899553452004347,
5.979807233038786,-6.0392644274045555,
-0.787090462597039,0.9306819845438301,
2.2127705232597368,-0.09232511919452335,
1.0380131564836397,-1.3307203881188627,
-6.621745216992736,0.7956164394286063,
-6.60665685561246,1.6855884464465216,
-5.157729206618457,2.8537209774274204,
2.9259442695863918,-0.7820293826947093,
-3.9358570972659788,0.9793488189846076,
-2.8940359145186934,2.3998130481772986,
6.365643060408493,-0.8242738410267005,
-5.8934980772560985,1.222272536579145,
-0.5167521360501137,0.4934032159623154,
-0.09094841843424906,6.59790570913714,
-0.1553912939488784,5.492691895576281,
2.2113770278932847,-0.33116787196988895,
-3.7962941406407773,0.14562483168168894,
-0.9982219378344626,0.07631952065768777,
-0.35000326254104497,4.091106840423297,
3.638302293955199,-1.9243313332908691,
3.0752448499921137,-1.754210929904155,
-6.066418498590748,6.141024316497599,
3.9375644579133553,-0.04418304074163082,
0.09556680737126211,-6.940775211755372,
-2.3944214368030377,3.150968732774024,
