tired,skillLevel,testPerformance,
true,13.310170630298849,68.57462189591476,
true,11.767993934931278,30.973211676479764,
false,9.55405258391836,70.54333551620063,
false,7.834044928504315,68.39806422249872,
true,13.483279673386912,63.83892910630753,
false,14.078579035516839,94.51741274760364,
false,9.254052639326025,67.33062974732769,
false,9.82967810742638,66.39004626730863,
true,8.340389411018727,23.38840104570786,
true,12.201653080556852,26.094321199402117,
true,9.042445182272848,32.26643664218393,
false,6.867117097043797,72.33918607744765,
false,13.999025610823649,93.40111040767857,
true,16.744967729194123,68.63498712796795,
false,10.724961241555064,68.78717348034584,
true,9.988059934150373,22.69759060320976,
false,8.237444377180614,67.02505366748919,
true,9.521799726782401,34.42160345236974,
true,11.041404415792911,25.0266741591284,
true,8.11065328455594,28.796211752151866,
true,15.021880372252728,68.68748313429448,
false,8.737597233576535,71.19785790762347,
true,6.457792261056128,26.304725268432733,
true,9.689803166511194,36.693337029047285,
true,12.836038183581673,32.2167768530341,
false,8.838479213775303,67.95623060312866,
false,10.041048712523358,67.82431751967167,
true,10.806762152421186,29.983574026167812,
false,10.158541905101199,66.80533042411497,
true,12.242847839644348,25.304453324702482,
true,10.351018059302824,23.50377098274745,
false,7.573363688466184,70.96142945627294,
false,9.994431267326991,67.81560168292818,
true,5.385345868696011,30.638364220985302,
false,7.802872271430952,71.45588278565234,
false,11.323857743112036,69.13436202918908,
true,16.27958763781121,70.65919140070329,
false,8.394616813003013,69.86605595966341,
true,12.571602987425864,28.149762020668867,
true,8.076804828980455,37.160924270728216,
false,7.114277318625611,70.93532626479607,
true,7.100584597892147,31.380020151251305,
true,10.65256425225717,31.735892592938406,
true,12.313453295239292,34.33661646924762,
false,11.830606974565333,67.65852882542282,
true,8.824292337691409,32.291557987563394,
true,8.685413334974209,29.79644550310583,
false,9.174884725650028,70.12585133155915,
false,13.807775118317853,93.79354758149506,
false,13.164924738370706,99.09372345688527,
false,9.556566067760704,71.54725276737635,
true,9.37539107549758,28.754903117551038,
true,11.82473720435185,35.13757045103938,
false,12.273319987114927,66.56182694238032,
true,11.947448045726,31.229751792395014,
true,9.834525565656184,26.712640137611974,
false,11.446072821938357,66.81728133384514,
true,5.58982894802705,34.77590511853905,
true,6.755112622824097,27.832996078156896,
false,10.447975810924625,70.9832284407767,
false,5.393227942813392,70.64362900400545,
false,7.446809586201612,74.26164882324726,
false,9.694014539525854,70.21543554758843,
false,11.026757673450104,70.1534328266244,
false,8.185506758623319,71.0653032475952,
false,10.902100596779496,69.13093981997491,
true,6.483137481453795,31.053596046527577,
true,6.548664163025869,30.126041183847352,
false,10.979699400662595,70.43780688393491,
true,9.355029899051392,25.699401042699463,
true,8.215415040927105,34.02162209761541,
true,10.695163703028033,34.38349267420551,
false,13.111253990302624,93.86165854098101,
true,9.113155346579958,30.74591258644635,
true,10.661526566218564,30.122589148605957,
false,8.782330545746943,70.56005211835726,
true,8.660139448218654,25.770564249245496,
false,7.76398165931182,69.12861086749362,
true,13.304189963782171,69.28963709674264,
true,10.206025626616068,27.03203519781967,
true,13.180519684357918,67.4263613451258,
true,7.569661772604896,28.701886231180474,
false,9.891522421473992,72.56456310272144,
true,7.1495002193253505,27.386039677198944,
true,10.427129358026482,32.972838880722435,
true,9.98258539111702,26.574923088210063,
true,8.56322510065904,30.196422839743835,
true,7.863925934753409,23.56469158080934,
true,9.234856361692296,27.46793909864558,
true,6.468274781862149,27.30688610649011,
true,7.383479519987622,35.808979792783006,
true,10.788613062857502,31.66429516775576,
true,7.25957503726711,22.775339616196813,
false,9.223910882603153,73.66059064983835,
false,12.320707178391407,70.751415764492,
false,8.458665098219306,69.98364487303809,
true,10.221138425176093,30.698167730001778,
false,8.361698306606684,72.86238469483936,
false,9.866432066605748,65.6118159999881,
true,9.450330642351481,30.452017697003733,
false,11.651833075567719,71.34954191237897,
true,9.105008332067563,26.822214614117154,
true,15.94994668707163,74.58770172375873,
true,9.084611120905857,29.945197138889203,
true,8.924632280124062,28.851504488079275,
true,7.406464148162239,26.67496024630104,
true,14.421812816833917,68.81948262627026,
true,6.556093210895082,25.455225203340888,
false,11.580798656170177,69.26181654853319,
true,10.964901489810238,31.79630727296632,
true,10.868057096847119,31.49627520013788,
true,9.146876222328256,27.448601097729277,
false,9.074288680971645,70.87698809995396,
true,7.428579944794824,39.52155465191986,
false,11.854620665352586,72.5763902710658,
true,13.97730399269729,66.68818695985189,
false,8.734901527734337,67.88726601598654,
true,10.302063989011721,33.10076950743027,
false,8.071785011660117,71.5284155091862,
true,12.657277042198375,34.26083352974443,
false,10.167550813200759,73.5832143691078,
false,6.7193038402615946,70.17967971803449,
false,9.90721227486846,72.68087705212838,
false,12.470579381809046,71.79764950463941,
true,12.606976261937685,28.635543269052192,
true,9.381551460366008,30.106274154741566,
true,10.264210242752798,30.46805938581943,
false,11.413427033144869,72.25105190166308,
true,12.295679399747375,28.434575809684933,
true,9.651062660643507,33.34070897088333,
false,10.467797206803604,68.96425372180029,
false,8.757208985183183,68.18887078818565,
false,7.2576522467709115,72.75059562173576,
true,7.235101227240762,32.63649554027902,
true,9.884444805385773,24.677027160863858,
false,10.105164832848802,68.57500173956365,
false,14.269074859320774,97.62283782277898,
false,6.579970774587156,73.07968563460753,
false,12.45468414023561,70.22690315665263,
true,12.67671350169604,27.76768799083012,
true,6.008107740334017,27.770218175898812,
false,11.824133068789902,66.2370301596669,
false,7.407902152173779,73.9359559182216,
true,13.284977375491145,64.98292665231456,
false,13.551847093748123,97.9232570566768,
false,10.630980703153387,70.96018816168812,
true,8.889610657240286,25.476157172758597,
false,10.81644846742999,72.69560400690301,
true,8.366362073747116,27.164894711116474,
false,10.81761183221038,68.87779524019842,
false,10.163895626815838,71.02761302074308,
false,11.387231192845007,66.17912982548228,
true,11.330861347128533,28.360947589548086,
false,9.00576967858952,68.7290659832067,
false,10.388145359135438,73.80848303851754,
false,9.473602496839233,68.02112470946793,
true,11.253982059794481,32.829994206176494,
true,7.787758171985723,32.967470846408354,
true,7.249246724255354,29.55042530245849,
true,8.292615250072483,35.70878017017315,
true,10.366077655166238,26.47005048313017,
false,8.363267878099968,68.2798543270842,
false,12.155858757492682,70.6705528140445,
true,9.310464037750679,28.387158011762267,
true,14.548054049907837,67.37572950190497,
false,11.22006308635791,72.1893077868313,
false,8.67455593541417,68.16627585690942,
false,13.049815000205038,94.30873661170195,
true,9.556905364804821,35.462606894580674,
false,9.241594383479363,71.63891617677272,
false,10.750559051075932,72.95897667911582,
false,11.616114246232408,72.33625466587064,
true,12.33972622068089,28.92620086436421,
false,8.81430468654898,72.09709579805475,
true,9.195200836998222,40.14801539831345,
false,10.464584555003666,68.35671701663648,
false,5.377854561304792,67.51260052381699,
false,7.818024920972684,71.33038381883759,
true,6.767185473963866,29.663027048208196,
false,8.70745931839771,68.2285349680819,
false,12.61913119901816,69.22198163378188,
false,9.650306801384733,71.27205077847951,
false,11.713683021075695,72.04115911206718,
true,10.597815109955253,24.00849684822513,
true,11.900353217989464,28.69807518465593,
true,10.198163184415353,23.973152668072352,
false,7.590480140326639,68.3534397845184,
true,10.623773294114045,29.209987822723956,
false,10.665452512896444,71.64981518224316,
true,7.568641894496652,33.005438501138386,
false,6.062591779158523,73.20619840145447,
true,11.99912318634306,30.73706932932835,
true,9.497657783907364,26.555840750694355,
true,7.840674541839226,22.742467964858676,
false,9.38765373312654,69.94055835231568,
false,11.44037700869191,72.36696855599348,
false,7.2449665058177395,72.67048985235742,
false,8.728013283672633,69.44671673164027,
true,13.873628151783993,72.62981993512707,
true,11.546026900563238,30.706991119515095,
true,6.868329779249833,35.13579057575476,
false,6.74593730915818,68.90013845977666,
false,12.175390207685004,71.14799994992006,
false,6.924756161904341,69.44283399479298,
true,10.577983357005845,28.122469063402512,
false,10.586198433911143,69.26876901106849,
false,11.95506019025912,70.8645243942713,
true,11.489252397431178,32.305272597185805,
true,4.5771131418317195,37.28246092589475,
false,6.405469356233962,72.45929086525447,
false,1.2016029520115925,68.10450035918615,
false,9.990813928017825,70.52709825365625,
false,8.908898923746557,72.50062181456984,
false,8.423811062659968,68.08696189537068,
true,7.702522621771637,31.260851609793487,
false,11.62319698806302,70.01691610358962,
false,6.515954361294666,67.6921630135853,
false,11.599066918660531,67.3614271697427,
false,12.607428935939728,71.3113236354922,
true,8.657850240890866,34.14784184742126,
true,10.565019332849934,28.806919950753656,
false,9.044924579978385,70.62044254483565,
false,6.55004525870921,72.28591380637505,
true,13.022469806144295,72.20009753838922,
false,13.363379030906337,93.48606016870504,
false,9.542783153297487,71.44094004910374,
true,6.292684655418386,31.00601697915858,
false,12.495272216007375,71.14760599747483,
false,8.32314572965398,68.29353458791475,
false,8.090596830213881,73.81090453995108,
false,10.3597342839121,68.84530996014561,
true,9.458618171568242,32.96913156721804,
true,7.812399045289482,31.439532677627803,
true,7.9334289661948425,28.98229325588266,
false,10.275326831830121,73.77415857156353,
true,7.951029800755069,33.07614201868575,
false,9.48408667838801,67.72321862585919,
false,6.771056567754844,70.55023688547166,
false,6.830243765480092,70.87939578834421,
false,8.919300763002317,71.09467331806674,
false,7.813235881155624,71.24917099791469,
true,10.241337889931229,31.447916710972322,
true,7.45956208931883,37.710376124438596,
false,9.016747884310286,70.83995155544906,
true,13.196601531013975,67.49361373112374,
false,13.126148007789245,88.69814166175591,
false,11.552221423473947,68.48790654319085,
true,7.793572216750885,38.14486512732146,
false,14.591061146313056,94.09364401703394,
false,10.412704902306643,66.37339605792255,
true,12.465687108458374,32.700867418849796,
false,14.271374524430492,93.11610393303434,
true,9.653863291001233,32.83900551436522,
true,13.058423734176113,65.93355551071778,
true,13.586952770297605,80.92038442017002,
false,14.105530956004255,92.11598383534066,
true,11.544319108277078,26.61327899471138,
false,10.064034421793059,70.37948525165012,
false,8.51198810958364,73.07530226688613,
true,4.622484813710822,24.86741038739757,
false,8.257492218429432,70.32663116539662,
true,6.504907485883894,30.18210644358674,
false,7.960614179900675,68.87642903753134,
true,8.088541890017595,30.996109195259137,
false,14.31780835983506,93.31002447531593,
true,7.472379160615612,28.868225118431468,
true,7.95337701492906,29.610531910718656,
false,12.505891449524842,68.32378862069515,
false,5.8923957840789285,75.41667929642317,
false,15.21816592242581,98.49474981643702,
true,13.725862067340387,75.43763949564854,
false,14.193018532597865,94.09530613216889,
false,14.942072289783976,94.81222421316171,
false,13.393308125882047,97.82731551039191,
true,6.447659575545829,24.530410476707246,
false,16.293284924053445,93.80218608763845,
false,11.034016219481346,68.87025074355321,
true,7.355059742159366,31.96500672911266,
true,9.338923888313538,30.4898843168833,
true,5.74670625243133,31.48532595298291,
true,13.5588056286688,70.34116327401523,
true,10.032160760642263,26.52754293510931,
true,7.8597174560203555,30.587965670228556,
false,9.88895262028973,66.44746357324382,
false,8.856403352653981,72.23249652734886,
false,7.444402132981487,69.17486688645928,
true,11.90522236100702,29.952783087133614,
false,12.138173923243736,69.5153495583875,
false,10.294532538110193,73.13498238927495,
true,9.379777854663116,24.578703497150194,
false,4.615121480988416,66.97011940434524,
true,9.060528616984527,33.93716953456687,
true,11.49337786618069,28.124182281809453,
false,2.56804586471936,71.17132041136382,
true,8.809033516628142,27.681700151741314,
false,11.870750318030554,70.17595583141727,
true,11.058776091090847,29.8828072576415,
true,8.695417289569306,27.836465832171072,
false,8.0582066736263,68.59599592168377,
false,5.395103172147474,71.8134839420795,
false,7.254099732418798,67.02246680224337,
false,9.696901095045874,73.0644413308664,
true,8.250252870512261,31.82387396904559,
true,5.134538213778939,30.50106269867649,
false,6.451641642037922,71.09986531716692,
true,7.409004290652948,34.716261868563095,
true,10.302278579426018,33.11382439368072,
false,8.189495094972013,66.63135149732788,
false,6.558155263102886,70.89132315882323,
true,11.805127150520313,28.54946701542239,
false,10.522793562254286,69.30414104282085,
false,17.07338034115252,95.95091135228192,
false,10.024366042954512,70.7057700625988,
true,10.74482755005073,29.569333987338556,
true,8.901087847656916,30.641615742354983,
true,8.163523323400323,28.070495465635886,
true,8.139819080291474,37.439902771053625,
false,8.06765944110128,69.39129153684603,
false,9.266970470474634,69.89794283053776,
false,12.643184807655265,68.33534737602267,
true,12.006494552046068,26.00026689525028,
true,5.425222825219022,34.818593466331485,
true,6.562727822936004,32.53359031468115,
true,11.244542296777054,31.842350811869494,
true,10.814919857784137,34.51798562353108,
false,8.29514547398065,69.53224354554618,
false,16.08138453203338,96.36233503164634,
false,10.864539420703416,71.26784510490036,
false,9.334199596885098,70.02432749818821,
false,5.615190056595241,72.9773138391909,
false,7.641629102045236,72.36485594166552,
false,7.618673926263641,72.45943612305489,
true,7.944022969403494,32.40043934708757,
true,7.231844197877537,32.62101244858375,
false,12.628916851808121,69.27491028869845,
true,11.38901885294453,26.177119386228053,
true,9.327538172060182,21.923050777050896,
false,15.28778304131183,93.63538276989375,
false,11.527707246544717,72.98168546427428,
false,10.714212089021661,70.04590363222657,
false,9.520138940430098,68.12957497549658,
true,9.251043915912396,30.934323777077946,
false,10.362148478811076,71.53540976939215,
true,12.093504286480597,21.55275531468758,
true,8.042435184784312,19.82528967163804,
true,4.792885589324152,29.72966419987063,
false,9.677077940960727,68.92416824887881,
false,9.894347298079886,70.32902779250941,
false,9.225136920036885,70.84629098535166,
false,10.306573539572495,70.50150783740382,
false,13.817113331430974,95.3026147057953,
false,12.292096949645495,72.64768040923772,
false,11.937824710397152,68.89319185681785,
true,3.624367885317308,39.06427492157369,
false,8.305066816733547,67.66423348194954,
false,7.687058259247014,74.43594523219767,
true,10.031145460491267,28.61724752188084,
true,10.257831092240519,22.979951398812325,
false,8.620867409055661,72.83641896484443,
true,7.301868612100628,27.33688891112027,
false,13.204091114716084,94.726797019205,
true,9.90166446378074,26.432114635059865,
false,9.915096479911675,68.21647266296675,
false,9.723099707680758,67.94272978872,
true,14.413146130832228,72.26793952887715,
false,10.349019531472697,67.80188552664539,
false,9.023235819386201,68.22592622916503,
true,12.723994547988513,29.528716692272404,
false,10.912204294956872,72.41668088141898,
false,10.392505972567028,70.11306785352501,
true,12.527961797899424,26.463260599631077,
false,14.065915724190702,91.72060676618948,
true,7.599920523190621,31.20359040918614,
false,13.812775538395806,93.81875996217086,
true,7.120727482120599,31.659200333494294,
true,11.214673858951542,34.47206939617712,
true,7.777367819856899,27.849517079327303,
false,11.705769547264218,64.65210577221298,
false,14.628028763411905,100.37496565242205,
true,10.515616943452525,24.511148594494948,
true,11.866476883521699,30.025171332305465,
false,10.302396316269679,67.9306831241963,
true,10.419581669863332,35.230755691961335,
false,9.344277738493448,67.26976613766656,
false,9.17688707640454,72.76629469285228,
false,15.400353384992023,95.53437259866831,
true,5.3772501212038355,30.462891212971403,
true,9.676115994112719,28.341340623601717,
false,10.127711064573111,69.86016571304255,
false,10.286076426754004,66.16497012722711,
false,10.285471178370102,68.70265105174717,
false,6.278942042096745,70.41218318597562,
false,14.487083685932063,96.48186842205722,
false,7.331600560460206,69.24454890653018,
false,8.17063126871144,70.4168125199543,
false,12.294598358790308,69.63944989491117,
false,10.603885184774503,69.41084339681132,
false,6.920948354717954,72.13682777555015,
true,7.395954779081311,25.244752871965417,
true,7.854607259103502,29.192293070753994,
false,12.800554763202921,71.70009349560819,
true,11.66886563111555,34.09077758252658,
true,11.130672759271608,33.56263487749419,
false,7.487990051101472,68.99700546836773,
true,9.582947594948168,33.390090965824825,
true,8.860117662535934,37.29645464063795,
false,14.142782990109596,94.47816320796512,
false,8.188011329215003,67.4320477293813,
true,10.513840238538195,31.54659484819139,
false,7.093116504274752,68.80392056198424,
true,10.422662728824818,22.67316928470831,
true,9.410564651460879,32.03071959825773,
false,8.75002676116556,70.98194064978523,
false,12.659424283715774,69.62542993536489,
true,9.977595016310264,30.96421579435859,
true,8.66536828564416,34.01426401792877,
false,10.209631656955901,70.98339988481008,
false,10.098909050789771,69.64048571363834,
true,4.6817987753613135,31.72967183362075,
false,13.626592169785908,95.27174314910991,
true,6.970190336708339,30.47715188225067,
true,10.948845987652653,30.96815353435108,
true,11.7316693567308,31.006147724219097,
false,10.6829204923397,68.85112639531462,
true,10.443551908550734,34.87238243756979,
true,7.232081999539751,32.70800272285323,
true,16.671012160741714,71.50393966418434,
false,10.940480836946806,70.70996865606521,
true,10.481147268355928,29.667696064229176,
false,8.559394871063251,71.54907965446186,
true,7.533531897141872,28.18667340013981,
false,6.0809068636016725,70.12835661263335,
false,8.20376012363253,66.2116229336333,
true,12.340049483997461,26.222442077777504,
false,10.235980082738754,70.39406321789961,
false,9.635142314489118,69.78153618260646,
true,10.859011352310448,32.323771031454605,
false,10.109054222722138,68.75263277064948,
true,11.008200144032342,29.336688084570397,
false,10.883892833555365,73.18368046578229,
true,11.015262588071352,24.96345688267586,
false,9.8814993683413,71.21590946880433,
false,2.408186400962216,72.10891090713618,
true,4.988328111226977,23.362632653389255,
true,8.480732205824166,26.931786946029224,
true,12.42475343907723,33.0864566497024,
true,10.826408635915618,27.7214828711485,
true,9.608018151932004,22.202970069595313,
false,10.015836277240947,70.34720539842633,
false,16.99985475955439,92.50093843275451,
true,8.031134397717743,29.699806748805248,
true,6.173863090541689,34.52749183262386,
true,9.283072678799613,28.31687569009148,
true,8.079909020761797,23.4213092502761,
true,11.53637051860329,35.30574895237996,
false,14.762571598197862,95.5583816599779,
false,8.399916836445005,70.76884513943062,
true,11.810603038588638,33.75350151328863,
false,10.043756984115653,68.49621527789208,
true,11.40664205663314,30.32132215465341,
false,11.696850650484908,69.8801376551588,
true,10.063075422661726,31.704120643582502,
true,13.523139073678358,72.42726397881948,
true,6.9225149718418635,29.461750621668976,
false,12.483750258614922,67.43406507821223,
true,12.383926287447323,30.56567510050058,
false,4.734272830454536,70.62168690524133,
true,11.754975020576257,30.776262107088446,
false,13.042270140167542,94.73554060837654,
true,9.42452787566005,30.94923448878675,
false,13.602303069028322,93.96141295446492,
true,10.982174933398086,32.61496405362989,
false,6.0982502027105205,67.91355061968892,
false,11.11574202022038,69.02047959943698,
false,10.711463056921321,72.04631111034168,
false,9.451072917452638,72.84289844877584,
false,12.738633071608923,71.11763575939298,
false,7.673397973303365,69.3998380225742,
false,6.249515997343067,69.87481213718108,
false,7.849808076262779,72.57211476040519,
false,6.600007077193081,72.92862861939535,
true,13.912758275681817,70.63790231759026,
true,7.299782585464412,20.472648336992915,
false,8.134728598091002,68.44726414930882,
true,12.398106389995368,32.512708856573596,
false,10.599057833573037,70.89192449209237,
true,9.347498724951901,36.93007721491759,
false,9.44589515326705,68.06741979572055,
true,7.358108778655279,30.430406980791396,
false,10.227532861217206,71.61209923197451,
false,10.200016483296555,69.45166104198744,
true,6.8489777630930675,31.30969724643538,
true,5.120780224041751,25.711223868030654,
true,13.217620476383434,69.31391691845016,
true,8.463506420795596,32.34615624182737,
true,16.810965337152858,76.15891085934933,
true,9.939795504872524,23.88516209390055,
true,13.52961485876507,70.64934976207405,
false,10.234582433992992,70.50756752644668,
false,13.491823289980617,92.2673964158769,
false,12.586704867852143,68.35817110480767,
true,11.120416209112188,21.473285505548052,
false,6.769425746385503,70.23208166165354,
true,10.59713480211762,35.179690381657906,
false,9.792581217959876,74.44576236449122,
false,8.201583329228162,71.64167073050432,
false,13.978461557234766,95.92733234819725,
false,8.151142605635798,67.87151154529288,
true,16.229556498462145,65.06798526266854,
false,10.216835208107904,69.83521236872927,
true,9.715979225017668,33.62185561668366,
true,9.328649370365612,34.839991876554485,
true,8.367893987129673,24.326095839160857,
true,8.175633409804986,26.80563592716892,
false,8.653623691605873,72.10931786175715,
false,10.00237142290403,69.89611138259279,
true,8.509603519977563,30.707783425125225,
true,9.806462420803944,29.57304191076486,
false,11.72821750426584,69.58380401447116,
false,12.891354164660884,70.57629706356175,
true,10.816035986439399,28.654164469837344,
true,12.716089808243913,25.686945015072997,
false,11.05244626092933,68.86730700033584,
false,15.401494357197109,92.19619779743034,
true,9.653129418656455,22.919572379390274,
true,6.229579296768369,29.102489737831434,
false,10.291277440269962,65.71236797278054,
true,5.497194321065577,28.199331797280827,
false,10.52285020681568,66.45288947244936,
true,9.015116260837342,33.621975418319934,
true,17.046455837026752,73.92888076410034,
false,6.446441228647598,70.29869766022657,
false,9.804876322952635,69.56087570022866,
true,11.520847214234687,29.393292341648966,
true,11.887056443157059,29.561709278523008,
false,14.548319302315374,95.2836083662882,
false,6.8966568497875524,67.91388980712551,
true,9.13720328846965,35.36373973342592,
false,11.964774741659525,66.02833042780506,
false,13.580152959614496,93.92319551592249,
true,6.64198032870898,33.835333466658305,
true,10.783140178456758,26.071916653904786,
false,10.513646908484413,73.95409433232113,
true,12.094527769148122,32.58485462789683,
false,7.980232054070209,69.56508169386252,
true,12.386542653667352,28.394732292738656,
false,12.395508861146677,68.33099684392059,
false,9.196613490147328,71.50798890816752,
true,12.210873561067249,32.16016120941479,
false,12.108148945178026,72.58580910218565,
false,9.921230185881994,69.91413421036786,
true,12.31649735929321,36.57204459062657,
false,10.837691679603846,72.17146813919962,
true,6.0800281289825655,26.362304016545345,
false,7.93333854139895,69.50310836104205,
true,10.025888820226964,30.159059252426136,
true,8.42702326877947,33.410512672229814,
true,10.099439589189364,32.192356744373285,
false,11.426005854271231,69.25846934029089,
false,9.924005398146067,72.42874884665514,
true,13.49714249517792,71.9302939731725,
false,12.01894736710618,70.65650547225052,
true,8.924337130203238,28.577261568170172,
false,8.055724978496956,68.70291308065113,
true,12.68039294747353,23.091766501393753,
false,10.429137618347035,71.51344472444652,
true,9.670523955670715,31.921296066807052,
false,8.820779781221571,69.2055136906763,
true,5.840993660009126,27.87454456726085,
true,11.047502207421438,27.65151878215711,
true,11.911760112577921,30.805686248110334,
false,14.014129262347979,90.80500881717809,
false,10.005523435695956,71.38392467203663,
true,4.571990319975294,33.28853867949888,
true,12.829412263666063,20.977151353714866,
false,6.44583322561446,68.95930186460404,
false,11.35256974192651,72.0556056482512,
false,5.422180970255409,69.34428003231967,
true,3.081933407582551,26.17507188743195,
true,15.916952639448224,73.64050821079795,
true,11.81745415800932,27.94194939901682,
true,7.998237166742747,30.130156594770583,
false,13.438747612685287,94.72799745742073,
false,10.53604798823992,69.1092733696116,
false,8.661028851469005,69.7353927645547,
false,7.927972169033392,70.35479227331639,
true,9.633987206668296,33.065821078940196,
true,7.726967235039986,30.211002583545113,
false,9.67325322065571,70.72975772523202,
