lazyP1,lazyP2,lazyP3,lazyP4,pulling_powerP1,pulling_powerP2,pulling_powerP3,pulling_powerP4,team1win,
false,false,false,false,10.281163066140376,11.390730321141069,8.265534739420037,9.208722046536247,true,
false,false,false,false,8.564433888453578,7.537576757577706,10.407066724160572,10.252925537133686,false,
false,true,false,false,9.83644389165307,5.136253403869006,11.095997794132291,12.98149183323194,false,
true,false,false,false,5.673756932235025,9.449554561114669,8.624652663981719,10.549702621755952,false,
true,false,false,false,5.104658441359618,10.436883838521744,8.489796760262204,10.523671357043886,false,
false,false,false,false,9.83151568023347,11.129786261059367,9.046099215079892,11.468488760416804,true,
false,true,false,true,8.267539730252901,6.66303521070653,9.280049646900153,3.339938596728288,true,
false,false,false,false,10.35360082329127,10.04476322799789,9.296363988255536,9.65721947900623,true,
false,true,false,false,8.45562842252864,4.510267445238067,9.561178381702929,11.068247459887695,false,
false,false,false,false,7.3438767250281405,8.439596998598388,11.259410183652982,11.700059281536818,false,
false,false,false,false,9.574714885833245,9.72621559755649,9.942016295286974,11.62197212156562,false,
false,false,false,false,10.4980191938293,10.22831024536683,11.08552727653339,10.540254864703202,false,
false,false,false,true,9.232011512107073,10.071723480091281,9.072468198385103,5.774527467808824,true,
false,false,false,false,9.07542208490088,12.518297950972002,9.42712058724947,10.467148422034134,true,
false,false,false,false,11.667115225288079,7.445548748342026,11.908583890523152,8.535181242184397,false,
true,false,false,false,5.78434632443502,8.087476899205019,11.24047016522393,10.475237057110276,false,
false,false,false,false,11.428303974698501,10.118203460294241,10.254934809762768,10.655539002394056,true,
false,false,false,false,9.928604936482753,7.224668753610805,9.22019914172726,9.289251609196649,false,
false,false,false,false,10.853525248195385,8.048825599539294,10.569243491978193,10.627087742872343,false,
true,false,false,false,2.8748921405939836,9.970462777922203,10.222687650714608,9.42519177534685,false,
false,false,false,false,9.556305564248238,10.719796020670127,12.363558369862616,9.568936003254308,false,
false,false,false,true,9.623531567392607,10.844972424123068,9.533131792464104,3.0642109450179507,true,
false,false,false,false,10.46399603550851,10.546362452900716,8.945425455503814,9.61565280705328,true,
false,false,false,false,10.55465597534359,11.168436612033599,10.216401781451204,7.997357069707721,true,
false,false,false,false,12.42939734709929,7.583570250343801,9.803143540690689,9.323776422321536,true,
false,false,false,false,10.60122450875461,8.141431096657211,8.969325735084263,10.966654844030886,false,
false,false,false,false,7.986974244125092,10.089559676838942,12.26622375020478,10.126308285546306,false,
false,false,false,false,9.950402874694232,11.695535522320732,10.354243738426332,11.248150711571284,true,
false,false,false,false,9.501770846480087,10.667383067214631,9.455403749932554,11.413187548232932,false,
false,false,false,false,9.124080657480157,11.781779905768197,10.930952962007256,11.227092254818505,false,
false,false,false,false,10.251303945620062,8.300506632249968,10.25004812490699,9.344936536569303,false,
false,false,false,false,9.270624669391434,8.534153467432494,11.739629417354383,11.36605139519979,false,
false,false,false,false,9.93823315035594,8.056325135345212,9.241373549053929,8.316215059533073,true,
false,false,true,false,11.658828290643724,11.4942652815807,5.697722018338774,8.615972150858735,true,
false,true,false,true,10.802935541884917,2.974022862551589,10.446219414232532,2.866243834202151,true,
false,false,false,false,11.336789588068108,9.892906046434012,8.614465420062883,12.489317094319931,true,
true,false,false,false,4.242671129687801,11.898542130716317,11.848830097051723,9.709644692007888,false,
true,false,false,true,4.406471930495437,8.34812615794129,9.62098688345645,5.3165693884878085,false,
false,true,false,false,8.964765920250862,3.8528797455825408,7.706574251037162,9.960602032024864,false,
false,true,false,false,9.173949751065312,6.7651177256803,10.18845488657897,10.711375312893628,false,
false,false,false,false,10.254827272153781,9.435904945351174,10.207472421450163,12.408696166366838,false,
false,false,false,false,10.250201970846721,10.670281605273146,11.033367776221194,10.315953552269537,false,
false,false,false,false,8.529660526659633,9.835838531248635,8.028182499776488,10.470754046194573,false,
false,false,false,true,8.711044681837288,11.29300540743886,9.536696712990274,4.09505129279328,true,
false,false,false,true,8.56818964593414,9.448683057344152,10.529583405308196,7.431037147326399,true,
false,false,false,false,8.807646680933036,8.757957413047144,9.29152034642668,8.840251021478656,false,
false,false,false,false,10.39487275767313,9.763155955026008,11.994662012630053,9.289757789947025,false,
false,false,false,false,10.401190688238328,11.871421169865439,9.99404892300788,9.778487313497491,true,
false,false,false,false,9.607903994121818,10.230205891403463,11.34311252621633,11.870889072119562,false,
false,false,true,false,10.762996356255828,11.63267225662179,3.5102654490485152,7.529359339508942,true,
true,false,false,false,3.9506926565233065,12.03689691355031,8.271987949798113,9.876954875356352,false,
false,true,false,false,8.712818494931494,6.399984513962341,9.507937980261547,9.973761247433604,false,
false,false,false,false,10.91600210491385,11.29094237218783,8.165085762289484,11.760135668476757,true,
false,false,false,false,9.524604273640204,9.645814315098676,11.782140177277473,9.277720394248565,false,
false,false,false,false,11.61034179161811,8.785514465053657,9.667514710058532,10.355699330060894,true,
false,false,false,false,9.323815385557658,8.455275422252129,7.895366777963435,12.027777915797408,false,
false,false,true,false,11.781706152383935,9.731486790924086,3.7423708583434925,7.5345344752458345,true,
false,true,false,false,9.672687152469924,4.962405801088849,11.42716824380028,11.454964232566505,false,
false,false,false,false,11.68896608036325,9.166464166019303,8.795111330092212,10.415602679477136,true,
false,false,true,false,8.328903701433088,7.284254304555056,8.024015060675861,8.326051855084309,false,
true,true,false,false,5.503966995772057,3.4878480299760346,11.162794977100042,10.726058919101328,false,
false,false,false,false,10.911443087638666,10.308945099596189,9.314422635741169,11.116649969884158,true,
false,false,false,false,11.045023628924387,10.546773235734944,8.347995239839731,6.965221508138825,true,
false,false,true,false,12.659178748841676,10.805561171210476,4.909139759499273,8.620974223235038,true,
true,false,false,false,5.900641827847723,9.998710339652757,8.72555052087982,9.416781942617044,false,
true,false,false,false,5.483084080809383,11.0111531601278,8.771946685257973,10.46039791223373,false,
false,false,true,false,7.922440410027582,8.137699271440093,3.5403957309100957,10.627831782384312,true,
false,false,false,false,11.393729391235286,10.829353887553555,7.994092719512323,11.033674568417922,true,
true,false,false,false,4.5643487627456025,9.005064637332278,9.469311125184456,9.064875970428163,false,
false,false,false,false,9.7239277160303,12.19232440808981,9.233683026782707,11.797801713644468,true,
false,false,false,false,8.421078871583134,11.997663495891821,8.01835659369226,10.36734546181224,true,
false,false,false,false,8.110063032220683,9.103683690402342,8.920736509902554,9.904535032762647,false,
false,false,false,false,10.192286062953649,9.269709896509905,13.159856594955997,8.68203106883198,false,
false,false,false,false,10.525643013201705,8.715090717580061,9.12001915261753,8.562222239921208,true,
false,false,false,false,12.75486758901714,8.56423716663139,9.474025712785135,9.72423272989363,true,
false,false,false,false,10.466444714167373,6.883612442727811,8.305694024405119,10.556178731185414,false,
false,false,false,false,8.177988156182765,8.831125411656247,10.790045108087176,11.786673473654048,false,
true,false,false,false,3.6420788179798915,12.815431286802854,10.068277317116221,9.80892774712589,false,
false,false,false,false,9.084797135143512,10.536303304862173,10.300684141980001,9.032053376747202,true,
false,false,false,false,8.576153424014077,10.293333477183161,8.423290275271762,12.454025407319012,false,
false,false,false,false,12.448543147233206,10.097327264332948,11.31796519754808,10.986217340089858,true,
false,false,false,false,10.637684180762562,9.81498214656302,11.036658240732924,11.54697393673008,false,
false,false,false,false,11.917306904141899,13.987560589036729,10.686553774517565,10.837502455010732,true,
false,true,false,false,8.7633443396179,4.8728338060538325,6.955191007453326,9.046026927607416,false,
false,false,false,false,12.670934127780297,10.561047935347172,9.541050928002187,9.068590412510773,true,
false,true,false,false,8.855148039591905,0.8628047946514652,8.909902425963333,9.28939132915429,false,
false,true,false,false,8.858509710803771,7.307965649178733,8.931165630412044,11.261800908432193,false,
false,false,false,false,8.906033998566855,9.857786361381448,9.612736197168442,7.9031328214422185,true,
false,false,false,false,13.425808786275116,10.565950878878136,12.045807814681872,12.377247828293278,false,
false,false,false,false,10.208109821975144,9.723185959155563,9.515374265930237,12.64164875557729,false,
false,false,false,false,12.258880876679225,12.621995945607262,8.10119417292934,8.002788291865752,true,
false,true,false,false,9.60441732310924,5.552704917952349,9.285483832949296,8.352366830402676,false,
false,false,false,true,9.64663995478408,10.17888046061666,11.9183130236971,5.986090948679432,true,
true,false,true,false,5.124575213980305,7.592848139185497,6.623654799571817,11.417267994905993,false,
false,false,false,false,10.496496177534723,11.624058348160256,8.951987337571397,9.388721879566836,true,
false,false,false,false,9.330515797714957,10.472580967806442,11.018384188644115,9.982758821151549,false,
false,false,false,false,9.780379480599308,10.157434263837898,11.982736954925096,8.596709341793451,false,
false,false,false,false,7.1216613589228555,8.083735255876663,9.13912985308711,9.519446634814258,false,
false,false,false,true,9.315048214652778,10.180033594597733,9.193532556446316,5.402476588793149,true,
false,false,false,false,9.447451175938014,8.692236609861196,13.3837618069813,10.565939626024244,false,
false,false,false,false,9.533008723617044,9.242674719072117,8.962067808112215,9.112029853671054,true,
false,true,false,false,9.214019447931241,3.532254568637179,8.1168426572649,10.469980397116203,false,
false,false,false,true,9.064720818280815,10.665984609928499,12.863122363995497,4.193472302242939,true,
false,false,false,false,10.695615904334188,11.866076956421901,10.178409677847325,12.379248574925938,true,
false,false,false,false,9.404426181263068,10.69464304128863,9.259759276026797,8.160256602294272,true,
false,true,true,false,8.78880917916236,3.822908872808487,5.279444913423801,9.55990015301686,false,
false,true,false,false,8.531216366848064,5.013024197801029,10.446368180434364,10.601806804278281,false,
true,false,false,false,4.412606746824263,10.234284943558832,8.174321707988426,9.199040681575566,false,
false,false,false,false,12.716668382234175,10.023838455629269,9.634043633959745,9.699277493825564,true,
false,false,false,false,9.186823974402598,8.66690512206004,10.562272174442182,11.072516451740691,false,
false,false,true,false,10.578799738337109,11.94642837341942,3.162700738333708,10.925136377884986,true,
false,false,false,false,11.142488677299141,10.43559298650097,11.649735093661345,8.763463096115995,true,
false,false,false,false,13.250636765156498,10.861616327247999,11.537342785552934,11.207566938048739,true,
true,false,false,false,5.0153860608096705,10.356387135763025,10.427418981664037,8.909753184331048,false,
false,false,false,false,9.905274928011062,9.755971256715293,12.481032631460632,8.90103405091872,false,
false,true,false,false,10.878246106312304,2.986476058833227,11.405215165397479,9.541413000866637,false,
false,false,false,false,10.619095498927935,9.64055403345221,7.050715143177969,10.606034706016853,true,
false,false,false,false,10.816593871980302,11.885783466664666,8.794643135358942,8.564857093486603,true,
false,false,false,false,8.817039345998586,9.427149917484488,9.798595279852991,8.22517006609558,true,
false,false,false,false,7.725681786447138,10.668584067681602,11.26732216127435,8.95363759272278,false,
true,false,false,false,4.047249402459391,8.46408477801301,9.827390898920493,9.319584257465932,false,
false,false,false,false,8.355213829364732,9.585818261873943,10.535241415395882,8.748423870682359,false,
false,false,false,false,12.040332898957429,10.191390344754987,9.131262812532766,10.12872749815888,true,
false,false,false,false,9.299993066944527,11.333354294560218,10.387799073638702,7.851834425770273,true,
false,false,false,false,10.084963396990576,10.524928095292966,12.43481153416363,10.01664794890166,false,
false,false,false,false,11.388381613751898,9.41361307670588,9.262822621964633,11.793908865481091,false,
false,false,false,false,8.820649452710141,11.712658741039169,9.827211263428104,8.950444462684684,true,
false,false,false,false,9.954617159556916,8.871998269160029,8.644732171613425,10.221260089705343,false,
false,false,false,false,10.828134426015772,9.324605277413676,8.847218569080521,9.013646450006377,true,
false,false,false,false,9.950502850472876,10.292112015306252,9.820854872561814,10.487593705496042,false,
false,false,false,false,7.990552311790497,13.425234559091214,11.35125241922753,8.708565366933763,true,
false,false,false,false,10.292787666605596,8.717103556678808,10.439489078072082,11.138518728297134,false,
false,false,false,true,8.460964102134476,10.605854300049945,8.714188573596088,5.894765832667172,true,
false,false,false,false,9.21475466321198,8.942353115415644,10.699460320297074,9.914893609891026,false,
false,false,true,false,11.804658308937862,13.463886051454406,5.8763711894718895,10.997673859781681,true,
false,true,false,false,8.619164107745695,6.1097275498608,10.224275836342725,11.910001923523845,false,
false,true,false,false,9.836326060127528,4.560027635611422,11.749558381729829,10.851756986492159,false,
false,false,false,false,7.529036252684856,10.16902397267691,9.087684789811947,8.614303179802246,false,
false,false,false,false,9.911561031645773,9.54087680754355,11.544976065710788,8.790779033936985,false,
false,true,false,false,11.25623393063081,6.104217639021801,9.345446722942896,12.398447116934364,false,
false,false,false,false,8.968217927444465,9.807551507495278,9.022161281920127,10.263615384065996,false,
false,false,false,false,9.770004392335618,10.322790208910696,9.627384647079149,10.604414321734167,false,
false,false,false,false,8.608079280522315,8.263629254309201,11.911131328535046,9.210645146956683,false,
false,false,false,false,11.07523353627187,12.815043269746939,12.58452338422585,11.776978491259257,false,
false,true,false,false,9.22323836490298,5.88630165964458,10.199301180367028,9.777076112566569,false,
false,false,true,false,10.453831561876648,8.720773878907485,7.214410653820716,9.669961434058832,true,
false,false,false,false,10.60263935404198,10.27465916059259,10.564736590450469,10.940356828415243,false,
false,false,false,false,10.22592273163163,7.324619694808687,8.819869202369896,9.470740245597547,false,
false,false,false,false,10.62103379608541,10.376630220314091,7.1730570820394295,10.822546597058599,true,
false,false,true,true,6.630465467682013,10.1218119850213,3.1912788808374093,5.112052833964387,true,
false,true,false,false,8.370491661509584,6.300305452095578,7.157301871925776,10.631586853570271,false,
false,false,false,false,12.255346406889435,8.380498613260812,10.17423123284316,10.145875466247164,true,
false,false,false,true,10.925616205723125,10.36739320315819,9.61276250250599,3.6540065423671058,true,
false,true,false,true,11.779142513232655,4.954891664428507,10.494109422065868,5.85975475377052,true,
true,false,false,false,3.6251112715508187,8.625787910774276,13.013984383615934,10.257184032967151,false,
false,false,false,true,9.081057489940504,11.174303204777411,8.681617343385511,4.337866744754953,true,
false,false,false,false,7.358784264009476,9.039869399738821,7.60401996694687,8.593277854304745,true,
false,false,false,false,10.126136659958712,10.2492274621316,10.513000615739202,9.859431912524547,true,
false,false,false,false,10.848521208269823,9.658444030507827,8.654260541201943,10.677269503339431,true,
false,false,false,false,8.542207320742861,11.588274008499765,10.236237375934174,10.542680680310342,false,
false,false,false,false,9.735726408216369,8.317984003075964,5.9420049383070594,11.333792369784437,true,
false,true,false,false,10.934727770974924,4.187917205062035,8.879646999405594,10.278966091360973,false,
false,false,false,false,10.441733996723922,9.168003180577418,9.758912278672652,10.923845196458403,false,
false,false,false,false,10.219591974986688,10.180020138898628,11.015263031641,10.34888523687227,false,
false,false,false,false,11.743595097071003,10.124561665245993,11.933350002346852,9.616786227550074,true,
false,false,false,false,11.229513714418276,10.310100528051967,10.8212245856791,11.937385590451937,false,
false,true,false,false,9.814191300589174,4.144719573090263,10.4862603617101,6.874994712107937,false,
false,false,false,false,10.023389091834183,9.048923033515123,6.412815977683053,9.93012625227268,true,
false,false,false,false,9.924192396922662,9.906171241638866,11.659395286758029,13.508015030520962,false,
false,false,false,true,10.133157072302986,9.648665060339608,8.76394167629309,6.3276203574354595,true,
false,false,false,false,7.665797093484429,9.123935466937654,7.185350434190568,10.393189322412772,false,
true,false,true,false,1.3014077262771617,11.626161791788526,4.832741194769479,9.708463431940162,false,
false,false,false,false,11.925511983946894,9.34313987755283,9.641944801004312,6.587343044204793,true,
false,false,false,false,8.680413547114027,9.180707684438278,12.2744711320211,9.751877084860968,false,
false,false,false,false,10.428297723264718,11.307496385388225,8.427140335834086,11.463860951721276,true,
false,false,false,false,9.233322029488502,9.892094597976572,7.995281975354455,9.920824243616698,true,
false,false,false,false,8.089756745189021,8.182627337914338,11.852227371608738,12.432029858895952,false,
false,false,true,false,8.556673080715326,6.52110305392444,3.7198370419772067,10.477623988510686,true,
false,false,false,true,10.917511547458913,9.479079577362876,9.176178012474114,6.3563617343273195,true,
false,false,false,false,10.260949909638983,8.820328049930916,10.678152856673618,8.587849742371755,false,
false,true,false,false,5.944823349003749,3.059652468008677,10.106913307457585,9.653199992575368,false,
false,false,false,false,10.45507949280003,7.391947326227475,8.433960378953758,12.045280193536192,false,
false,false,false,false,9.178709635662731,10.85669513138693,10.55352635951911,12.293996885041421,false,
false,false,false,false,7.767176895561116,11.393405652866377,12.311069954847424,9.963261922364872,false,
false,true,false,false,10.771731402666548,5.633405531317295,9.188721238689416,11.382651910886155,false,
false,false,false,false,10.266353417928237,8.661918687762714,8.273185425777372,10.146781330796346,true,
false,false,false,false,7.592975684996426,9.889129997431988,12.811747001529582,9.346133987643794,false,
false,false,false,false,12.126577153374804,10.586496473651133,8.969505746884522,10.234917756097524,true,
false,true,true,false,8.199082849610427,4.768489603011557,3.7192550845889123,10.69701580952857,false,
false,false,true,true,11.969141683216135,10.791793247554777,5.616616657745892,4.127602640135081,true,
false,false,false,false,9.200560053952021,8.960007119193321,9.28033159147424,11.334049750485754,false,
false,false,true,false,10.423457408418518,9.203349571614597,5.25844596517957,8.329882551854265,true,
false,false,false,false,10.923771112969758,9.73677454654208,10.309229798108257,7.158496687453768,true,
false,false,false,false,9.508570347625326,9.739877405911486,9.712343377204842,9.36179613485875,true,
false,false,false,false,10.849973710727586,12.158732129771696,10.79577404106924,9.81458987529448,true,
false,false,false,true,10.686578537152531,9.783485339911092,10.155694340855243,2.2882634050602912,true,
true,false,false,false,4.397043792972052,10.279475191215454,7.756610324115702,7.756994827470459,false,
false,false,false,false,13.766489076169643,11.434624413497259,11.214006974247713,9.721921501111465,true,
true,false,false,false,4.722273407359206,11.703570284166595,8.998539226703654,10.447000346690736,false,
false,false,false,false,11.517605461573043,8.761034524020527,9.049341296236044,8.341193311187611,true,
false,false,false,false,10.788537418225813,8.69423930197999,11.050216275068175,7.488095607655489,true,
false,false,false,false,10.539129366091887,8.205062984568821,11.40046577016216,9.337500325375583,false,
false,false,false,false,10.274555821332044,12.500788834659504,8.240113860184138,10.583465108642619,true,
false,false,false,false,9.724933511300634,9.433533613899568,9.186443721736474,8.804589166455697,true,
false,false,true,false,10.504478077316438,11.476129130564459,5.2016648250846185,11.181761627284354,true,
false,false,false,false,9.994932142665263,9.293933182999403,9.957895763307222,9.945693706334714,false,
false,false,false,false,7.7706773996183935,10.447765037261258,11.373357037271674,11.548555321575336,false,
false,false,false,false,8.895322983923482,9.685738134119767,9.98252487734763,9.192196683956531,false,
false,false,false,false,11.245343148824995,7.883815575672331,10.72400693730034,7.346737656043327,true,
false,true,false,false,9.514909949670699,4.820291865625038,12.345849554731387,11.869301292811931,false,
false,false,false,false,8.917490508690314,10.050676017012494,9.42503401107807,9.480489378304851,true,
false,false,false,false,10.44976324103012,11.432730295910158,7.477469786867017,9.451963250285926,true,
true,false,false,false,4.823887646424325,10.701558130290783,9.502487546581117,9.386839129193817,false,
false,false,false,false,9.223893409677908,10.843950234677106,8.641027243156223,11.09988241834271,true,
false,false,false,false,10.794483520641716,12.116191726391355,9.828050808627376,10.00295240056745,true,
false,false,false,false,10.35856376318822,13.188791906458306,11.512384470939272,6.70532150898312,true,
false,false,false,false,9.795500950786487,10.722978938000892,11.300079163916147,10.58215447644342,false,
false,false,false,false,6.302137861755318,8.603333727940548,10.801953405215926,10.661462829153576,false,
false,false,false,true,9.248506174236299,8.589837616687587,9.256219891989621,0.6786522616468345,true,
false,false,false,false,9.832477510722939,6.910741390082785,8.78927010595203,9.284289815917402,false,
false,false,false,false,9.925843456824628,13.294385714657246,9.804357932596666,11.119479574806915,true,
false,false,false,false,9.372775149979855,9.82534649992312,10.461539310367304,8.009431973524347,true,
true,false,false,false,4.472198511055575,10.04267199582534,10.070812762071217,9.20663959474939,false,
false,false,false,false,10.532023524534708,8.913209448493683,13.079038293458776,8.135253740261453,false,
false,false,true,false,10.378627241929205,11.382523754622154,5.1007800704863735,8.37107605546194,true,
false,true,false,false,11.89803815759528,4.200298092917738,9.78985316880272,10.503063868183872,false,
false,false,false,false,8.621923064549371,11.943341399824794,10.71255590918029,11.514918893128671,false,
true,false,false,false,4.685648447543737,10.726155476633586,8.195409288077437,11.123054685279696,false,
false,false,false,true,11.110344880188403,8.87483702005203,9.556413088808217,5.713347747161261,true,
false,true,true,true,9.775870357070056,5.814119926450102,8.017608389354736,2.9738758076544576,true,
true,false,false,false,6.703154359569628,9.565120929748021,10.978019651435577,9.436669022043468,false,
true,false,false,true,3.3250510847276664,11.577175276666496,12.112596698146422,4.053809726916087,false,
false,false,false,false,9.189503258179702,8.294320488759285,10.073800806882657,9.720539792220315,false,
false,false,true,false,10.089311568154502,11.336795468351951,5.876926948200036,12.727266700484531,true,
false,false,false,false,10.104443218908632,9.29620403004551,11.68459996866321,11.132710265268232,false,
false,false,false,false,7.906487997932967,12.541254143823615,10.861636825021554,13.062822600631074,false,
false,false,false,false,10.019733707454924,11.937619006222596,12.742972330233824,9.799100760771614,false,
